,State,635,640,647,654,661,668,675
0,Washington,NaN,221,197,173,147,123,101
1,Illinois,NaN,164,138,112,88,68,51
2,California,NaN,618,569,517,466,417,370
3,Arizona,NaN,239,219,197,175,152,130
4,Massachusetts,NaN,129,132,131,131,126,121
5,Wisconsin,NaN,99,84,70,53,40,27
6,Texas,NaN,1512,1351,1189,1032,886,754
7,Nebraska,NaN,9,7,5,3,2,2
8,Utah,NaN,57,54,50,45,41,37
9,Oregon,NaN,143,135,121,107,90,75
10,Florida,NaN,1106,898,719,571,449,351
11,New York,NaN,289,282,272,256,238,218
12,Rhode Island,NaN,10,9,8,6,5,4
13,Georgia,NaN,666,602,537,475,418,366
14,New Hampshire,NaN,18,17,17,16,14,14
15,North Carolina,NaN,546,518,482,442,402,361
16,New Jersey,NaN,113,100,87,72,60,47
17,Colorado,NaN,144,144,141,137,129,120
18,Maryland,NaN,109,106,102,97,91,85
19,Nevada,NaN,110,101,92,83,74,66
20,Tennessee,NaN,277,235,196,162,132,107
21,Hawaii,NaN,34,31,27,23,21,18
22,Indiana,NaN,236,203,171,140,114,90
23,Kentucky,NaN,173,158,142,126,112,99
24,Minnesota,NaN,151,159,164,163,158,150
25,Oklahoma,NaN,221,206,189,171,153,136
26,Pennsylvania,NaN,498,518,525,521,508,487
27,South Carolina,NaN,403,362,322,281,243,208
28,District of Columbia,NaN,3,3,2,2,2,2
29,Kansas,NaN,56,45,35,27,20,15
30,Missouri,NaN,162,148,132,118,102,88
31,Vermont,NaN,14,13,14,13,12,11
32,Virginia,NaN,285,272,256,235,213,191
33,Connecticut,NaN,46,46,43,41,37,35
34,Iowa,NaN,93,92,88,83,77,71
35,Louisiana,NaN,130,102,78,60,45,34
36,Ohio,NaN,139,107,80,59,43,32
37,Michigan,NaN,276,280,280,275,264,251
38,South Dakota,NaN,18,15,12,9,8,5
39,Arkansas,NaN,170,157,143,131,117,105
40,Delaware,NaN,10,8,6,5,4,3
41,Mississippi,NaN,98,72,52,38,26,18
42,New Mexico,NaN,59,53,48,43,37,32
43,North Dakota,NaN,25,25,24,22,21,19
44,Wyoming,NaN,40,37,33,30,25,21
45,Alaska,NaN,9,4,2,1,0,0
46,Maine,NaN,39,39,38,36,34,31
47,Alabama,NaN,407,362,318,278,243,211
48,Idaho,NaN,146,129,110,90,71,55
49,Montana,NaN,37,24,13,8,3,2
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,186,172,154,136,118,101
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
