,State,607,612,619,626,633,640,647
0,Washington,NaN,296,312,319,317,305,290
1,Illinois,NaN,284,300,307,305,298,282
2,California,NaN,737,712,668,615,556,498
3,Arizona,NaN,245,242,231,217,198,179
4,Massachusetts,NaN,97,108,117,124,129,131
5,Wisconsin,NaN,112,118,122,121,117,110
6,Texas,NaN,2058,2096,2072,1994,1877,1736
7,Nebraska,NaN,14,11,8,6,3,3
8,Utah,NaN,63,63,63,60,57,54
9,Oregon,NaN,161,153,139,122,104,86
10,Florida,NaN,2376,2263,2105,1923,1735,1548
11,New York,NaN,230,230,224,215,204,190
12,Rhode Island,NaN,21,23,24,25,25,24
13,Georgia,NaN,746,734,695,642,581,519
14,New Hampshire,NaN,23,26,31,33,36,36
15,North Carolina,NaN,554,588,605,602,585,557
16,New Jersey,NaN,135,138,138,134,126,115
17,Colorado,NaN,107,115,120,124,123,120
18,Maryland,NaN,90,88,86,81,76,70
19,Nevada,NaN,123,114,104,94,85,75
20,Tennessee,NaN,423,434,428,408,380,347
21,Hawaii,NaN,40,40,37,34,31,27
22,Indiana,NaN,313,329,332,324,307,283
23,Kentucky,NaN,192,189,180,169,155,141
24,Minnesota,NaN,86,98,108,116,120,122
25,Oklahoma,NaN,241,245,244,235,221,206
26,Pennsylvania,NaN,304,348,384,412,426,430
27,South Carolina,NaN,492,511,509,492,464,429
28,District of Columbia,NaN,4,4,4,4,3,4
29,Kansas,NaN,120,123,121,119,112,106
30,Missouri,NaN,195,178,160,141,124,107
31,Vermont,NaN,10,12,13,13,14,14
32,Virginia,NaN,218,241,257,266,267,261
33,Connecticut,NaN,44,46,47,48,46,46
34,Iowa,NaN,57,59,60,57,53,47
35,Louisiana,NaN,296,256,216,180,149,122
36,Ohio,NaN,131,137,138,136,127,118
37,Michigan,NaN,194,207,218,223,226,222
38,South Dakota,NaN,17,19,19,19,18,16
39,Arkansas,NaN,184,170,155,140,126,112
40,Delaware,NaN,12,12,11,9,8,7
41,Mississippi,NaN,307,285,260,233,207,184
42,New Mexico,NaN,52,50,47,43,38,33
43,North Dakota,NaN,12,13,14,13,13,12
44,Wyoming,NaN,38,40,41,41,39,37
45,Alaska,NaN,11,9,8,6,4,4
46,Maine,NaN,30,35,41,46,50,51
47,Alabama,NaN,325,328,319,304,284,260
48,Idaho,NaN,155,185,210,231,242,247
49,Montana,NaN,34,32,30,26,22,17
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,161,185,200,206,203,193
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
