,State,572,577,584,591,598,605,612
0,Washington,NaN,72,90,115,142,169,192
1,Illinois,NaN,105,134,162,181,186,178
2,California,NaN,356,419,468,494,497,481
3,Arizona,NaN,152,185,219,256,288,315
4,Massachusetts,NaN,15,14,13,12,10,10
5,Wisconsin,NaN,46,48,49,49,49,48
6,Texas,NaN,687,862,1039,1192,1303,1361
7,Nebraska,NaN,5,5,4,4,2,1
8,Utah,NaN,39,40,41,38,33,29
9,Oregon,NaN,70,94,117,132,132,122
10,Florida,NaN,1021,1195,1312,1359,1344,1282
11,New York,NaN,161,211,274,347,430,513
12,Rhode Island,NaN,2,2,2,3,2,3
13,Georgia,NaN,179,224,271,310,336,341
14,New Hampshire,NaN,2,3,3,4,5,6
15,North Carolina,NaN,153,167,165,154,137,118
16,New Jersey,NaN,63,81,104,123,138,144
17,Colorado,NaN,31,32,33,34,36,35
18,Maryland,NaN,0,0,0,0,0,0
19,Nevada,NaN,107,114,117,117,112,105
20,Tennessee,NaN,174,231,288,334,364,372
21,Hawaii,NaN,11,13,14,16,15,15
22,Indiana,NaN,87,120,163,207,245,271
23,Kentucky,NaN,84,80,66,48,33,22
24,Minnesota,NaN,46,62,79,91,95,91
25,Oklahoma,NaN,74,89,102,109,113,110
26,Pennsylvania,NaN,71,77,75,66,55,42
27,South Carolina,NaN,115,158,202,236,256,260
28,District of Columbia,NaN,4,4,6,8,10,13
29,Kansas,NaN,85,79,67,52,38,25
30,Missouri,NaN,215,241,263,276,282,278
31,Vermont,NaN,6,10,14,17,19,17
32,Virginia,NaN,31,35,36,36,32,29
33,Connecticut,NaN,9,9,8,7,5,4
34,Iowa,NaN,13,15,19,23,24,26
35,Louisiana,NaN,337,386,416,422,410,387
36,Ohio,NaN,32,45,62,81,100,113
37,Michigan,NaN,29,40,57,81,108,129
38,South Dakota,NaN,2,2,2,2,2,2
39,Arkansas,NaN,196,225,245,255,254,245
40,Delaware,NaN,53,56,57,57,54,51
41,Mississippi,NaN,161,194,214,215,199,170
42,New Mexico,NaN,32,35,39,42,44,46
43,North Dakota,NaN,4,4,4,3,4,3
44,Wyoming,NaN,14,19,21,24,25,25
45,Alaska,NaN,13,18,21,24,24,24
46,Maine,NaN,6,5,6,5,5,5
47,Alabama,NaN,156,188,218,237,248,246
48,Idaho,NaN,36,48,63,75,83,85
49,Montana,NaN,15,20,24,29,33,36
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,28,39,49,54,56,53
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
