,State,663,668,675,682,689,696,703
0,Washington,NaN,133,113,97,82,67,56
1,Illinois,NaN,200,240,293,351,396,411
2,California,NaN,625,601,568,524,473,419
3,Arizona,NaN,269,261,252,241,227,212
4,Massachusetts,NaN,79,76,72,68,65,60
5,Wisconsin,NaN,118,108,97,84,73,62
6,Texas,NaN,618,494,392,307,238,183
7,Nebraska,NaN,105,128,143,141,127,106
8,Utah,NaN,64,61,55,50,45,40
9,Oregon,NaN,149,141,131,120,108,95
10,Florida,NaN,383,292,222,167,126,94
11,New York,NaN,221,203,186,166,147,128
12,Rhode Island,NaN,6,5,4,4,3,2
13,Georgia,NaN,380,329,282,242,206,175
14,New Hampshire,NaN,22,20,19,17,14,12
15,North Carolina,NaN,157,124,96,74,56,41
16,New Jersey,NaN,92,84,74,67,57,51
17,Colorado,NaN,207,211,210,206,198,189
18,Maryland,NaN,70,62,53,44,37,30
19,Nevada,NaN,78,69,61,52,46,39
20,Tennessee,NaN,115,91,71,56,43,33
21,Hawaii,NaN,22,18,16,15,12,11
22,Indiana,NaN,226,256,288,307,302,274
23,Kentucky,NaN,171,153,134,118,103,90
24,Minnesota,NaN,176,182,183,175,162,145
25,Oklahoma,NaN,305,278,252,226,202,179
26,Pennsylvania,NaN,538,562,557,528,483,431
27,South Carolina,NaN,94,68,50,36,26,18
28,District of Columbia,NaN,2,1,1,0,1,0
29,Kansas,NaN,95,92,87,84,78,73
30,Missouri,NaN,93,81,70,61,52,45
31,Vermont,NaN,17,18,18,19,19,18
32,Virginia,NaN,181,157,134,112,95,78
33,Connecticut,NaN,27,23,20,18,15,13
34,Iowa,NaN,117,131,149,164,170,166
35,Louisiana,NaN,60,49,39,31,25,18
36,Ohio,NaN,164,130,102,80,62,48
37,Michigan,NaN,330,320,304,284,263,240
38,South Dakota,NaN,24,24,24,22,20,18
39,Arkansas,NaN,79,67,57,47,40,33
40,Delaware,NaN,19,16,14,12,9,7
41,Mississippi,NaN,44,35,27,21,16,11
42,New Mexico,NaN,86,91,88,79,66,53
43,North Dakota,NaN,31,28,24,21,18,14
44,Wyoming,NaN,51,48,43,38,34,30
45,Alaska,NaN,22,17,12,9,6,4
46,Maine,NaN,30,28,25,21,19,15
47,Alabama,NaN,138,109,85,67,51,40
48,Idaho,NaN,72,56,42,31,23,16
49,Montana,NaN,80,71,63,54,45,38
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,80,63,48,37,28,20
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
