,State,473,479,486,493,500,507,514
0,Washington,NaN,55,49,41,32,23,16
1,Illinois,NaN,195,184,169,153,136,120
2,California,NaN,283,230,186,148,117,92
3,Arizona,NaN,61,44,29,17,10,5
4,Massachusetts,NaN,30,22,15,11,7,5
5,Wisconsin,NaN,70,66,58,49,39,29
6,Texas,NaN,221,185,157,132,112,94
7,Nebraska,NaN,5,3,2,2,1,0
8,Utah,NaN,12,6,4,1,1,1
9,Oregon,NaN,20,19,16,15,13,11
10,Florida,NaN,372,323,268,213,163,119
11,New York,NaN,283,242,206,174,147,123
12,Rhode Island,NaN,8,6,6,5,4,3
13,Georgia,NaN,173,153,133,115,98,82
14,New Hampshire,NaN,13,11,11,9,8,7
15,North Carolina,NaN,68,39,21,10,4,3
16,New Jersey,NaN,152,127,106,87,72,59
17,Colorado,NaN,47,39,30,21,14,9
18,Maryland,NaN,90,81,70,59,51,43
19,Nevada,NaN,40,36,34,29,25,21
20,Tennessee,NaN,46,39,32,27,22,18
21,Hawaii,NaN,4,3,3,2,2,2
22,Indiana,NaN,58,52,46,39,33,25
23,Kentucky,NaN,161,319,589,849,891,692
24,Minnesota,NaN,40,29,20,14,9,7
25,Oklahoma,NaN,22,9,4,2,1,0
26,Pennsylvania,NaN,199,160,126,97,73,54
27,South Carolina,NaN,55,49,44,40,36,32
28,District of Columbia,NaN,3,2,1,1,0,0
29,Kansas,NaN,24,25,23,21,16,10
30,Missouri,NaN,104,123,146,171,195,217
31,Vermont,NaN,2,1,1,0,0,1
32,Virginia,NaN,76,62,50,40,30,22
33,Connecticut,NaN,34,30,27,24,20,18
34,Iowa,NaN,26,22,19,17,14,12
35,Louisiana,NaN,38,32,23,17,11,6
36,Ohio,NaN,31,25,20,17,12,10
37,Michigan,NaN,446,404,360,316,277,241
38,South Dakota,NaN,6,5,5,4,3,3
39,Arkansas,NaN,20,17,14,10,7,4
40,Delaware,NaN,6,4,2,1,1,0
41,Mississippi,NaN,17,9,5,2,1,1
42,New Mexico,NaN,37,37,35,31,25,21
43,North Dakota,NaN,6,5,5,4,3,3
44,Wyoming,NaN,3,2,2,2,2,1
45,Alaska,NaN,2,1,1,0,0,0
46,Maine,NaN,9,6,4,2,2,0
47,Alabama,NaN,45,39,34,29,26,22
48,Idaho,NaN,12,9,7,5,4,2
49,Montana,NaN,6,3,2,1,0,1
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,5,5,3,3,2,1
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
