,State,621,626,633,640,647,654,661
0,Washington,NaN,312,309,298,282,261,239
1,Illinois,NaN,307,305,298,282,264,242
2,California,NaN,701,653,599,542,487,433
3,Arizona,NaN,312,308,298,283,263,241
4,Massachusetts,NaN,117,124,129,132,131,131
5,Wisconsin,NaN,110,106,97,82,68,52
6,Texas,NaN,2020,1940,1822,1681,1527,1370
7,Nebraska,NaN,15,11,8,6,4,3
8,Utah,NaN,63,60,57,54,50,45
9,Oregon,NaN,110,94,79,67,53,44
10,Florida,NaN,1896,1683,1473,1273,1090,927
11,New York,NaN,286,287,285,276,265,250
12,Rhode Island,NaN,19,20,19,18,18,15
13,Georgia,NaN,752,695,629,563,499,438
14,New Hampshire,NaN,17,17,17,16,14,12
15,North Carolina,NaN,569,564,546,518,482,442
16,New Jersey,NaN,142,139,130,120,108,95
17,Colorado,NaN,117,118,118,115,109,102
18,Maryland,NaN,114,116,116,114,111,108
19,Nevada,NaN,129,120,112,102,93,84
20,Tennessee,NaN,434,414,387,354,320,287
21,Hawaii,NaN,43,39,35,31,28,24
22,Indiana,NaN,318,306,287,264,237,212
23,Kentucky,NaN,202,189,173,158,142,126
24,Minnesota,NaN,125,136,144,149,151,148
25,Oklahoma,NaN,244,235,221,206,189,171
26,Pennsylvania,NaN,387,418,438,446,446,434
27,South Carolina,NaN,463,437,403,362,322,281
28,District of Columbia,NaN,4,4,4,4,3,3
29,Kansas,NaN,111,106,99,91,82,73
30,Missouri,NaN,218,210,197,184,169,152
31,Vermont,NaN,15,16,17,17,18,18
32,Virginia,NaN,285,290,285,274,256,236
33,Connecticut,NaN,47,48,46,46,43,41
34,Iowa,NaN,93,99,102,102,101,97
35,Louisiana,NaN,240,201,167,137,112,89
36,Ohio,NaN,125,90,62,40,25,15
37,Michigan,NaN,239,250,257,258,255,247
38,South Dakota,NaN,23,23,22,20,19,16
39,Arkansas,NaN,131,114,97,82,69,57
40,Delaware,NaN,13,11,10,8,6,5
41,Mississippi,NaN,224,194,166,141,118,98
42,New Mexico,NaN,73,71,67,63,57,51
43,North Dakota,NaN,18,18,17,16,13,12
44,Wyoming,NaN,43,43,43,40,37,34
45,Alaska,NaN,60,41,24,13,7,3
46,Maine,NaN,31,34,36,36,35,34
47,Alabama,NaN,534,509,476,435,392,351
48,Idaho,NaN,201,218,225,227,223,213
49,Montana,NaN,83,81,68,49,32,18
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,198,201,196,184,169,153
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
