,State,761,766,773,780,787,794,801
0,Washington,NaN,253,224,196,172,149,131
1,Illinois,NaN,360,287,227,180,142,112
2,California,NaN,1100,965,842,732,638,554
3,Arizona,NaN,371,323,280,244,212,183
4,Massachusetts,NaN,306,267,232,202,176,153
5,Wisconsin,NaN,171,139,112,90,72,59
6,Texas,NaN,1042,911,794,691,601,522
7,Nebraska,NaN,56,50,43,38,32,29
8,Utah,NaN,63,55,47,42,36,31
9,Oregon,NaN,102,91,79,70,60,53
10,Florida,NaN,930,815,712,620,539,470
11,New York,NaN,437,319,232,168,121,88
12,Rhode Island,NaN,14,9,6,4,2,2
13,Georgia,NaN,507,446,390,340,295,258
14,New Hampshire,NaN,29,24,18,15,11,9
15,North Carolina,NaN,376,329,287,249,217,188
16,New Jersey,NaN,281,223,175,137,108,84
17,Colorado,NaN,161,141,122,106,92,80
18,Maryland,NaN,107,78,56,41,30,21
19,Nevada,NaN,154,135,118,103,90,77
20,Tennessee,NaN,329,286,248,216,188,163
21,Hawaii,NaN,31,27,23,21,17,16
22,Indiana,NaN,259,203,157,123,95,74
23,Kentucky,NaN,189,166,144,126,109,96
24,Minnesota,NaN,148,124,101,83,69,56
25,Oklahoma,NaN,264,231,201,175,152,133
26,Pennsylvania,NaN,540,455,381,320,268,225
27,South Carolina,NaN,324,285,248,217,189,164
28,District of Columbia,NaN,6,8,9,8,7,6
29,Kansas,NaN,91,71,56,44,35,27
30,Missouri,NaN,282,247,216,188,164,142
31,Vermont,NaN,12,10,8,7,5,4
32,Virginia,NaN,520,474,423,375,328,287
33,Connecticut,NaN,72,52,38,27,19,14
34,Iowa,NaN,124,109,94,82,72,62
35,Louisiana,NaN,204,178,156,135,118,103
36,Ohio,NaN,19,9,3,1,1,0
37,Michigan,NaN,435,363,301,251,207,171
38,South Dakota,NaN,34,29,26,22,19,17
39,Arkansas,NaN,142,124,107,94,81,71
40,Delaware,NaN,39,33,30,25,22,19
41,Mississippi,NaN,275,243,213,186,163,140
42,New Mexico,NaN,87,72,59,48,40,32
43,North Dakota,NaN,16,11,9,7,5,4
44,Wyoming,NaN,22,18,15,14,11,10
45,Alaska,NaN,1,0,0,0,0,0
46,Maine,NaN,84,97,100,95,84,75
47,Alabama,NaN,224,198,173,151,131,114
48,Idaho,NaN,81,74,65,57,49,44
49,Montana,NaN,30,25,21,17,15,12
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,112,99,86,74,65,57
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
