,State,523,528,535,542,549,556,563
0,Washington,NaN,18,14,10,6,5,3
1,Illinois,NaN,77,63,51,42,33,26
2,California,NaN,89,74,63,52,44,37
3,Arizona,NaN,55,48,40,34,27,21
4,Massachusetts,NaN,16,12,11,8,7,5
5,Wisconsin,NaN,45,40,34,30,27,22
6,Texas,NaN,140,120,100,83,67,54
7,Nebraska,NaN,0,0,0,0,0,0
8,Utah,NaN,6,4,2,1,1,0
9,Oregon,NaN,19,16,13,11,9,7
10,Florida,NaN,130,103,81,62,47,37
11,New York,NaN,58,46,37,29,23,18
12,Rhode Island,NaN,3,2,3,1,2,2
13,Georgia,NaN,99,88,79,69,60,53
14,New Hampshire,NaN,3,3,1,2,1,1
15,North Carolina,NaN,60,53,46,40,36,31
16,New Jersey,NaN,48,40,34,29,24,20
17,Colorado,NaN,43,38,35,30,26,23
18,Maryland,NaN,67,59,51,45,40,34
19,Nevada,NaN,17,16,14,12,12,10
20,Tennessee,NaN,21,19,16,14,12,11
21,Hawaii,NaN,3,1,2,1,1,1
22,Indiana,NaN,35,30,24,20,16,12
23,Kentucky,NaN,14,6,2,1,0,0
24,Minnesota,NaN,23,19,15,13,10,8
25,Oklahoma,NaN,9,5,2,1,1,0
26,Pennsylvania,NaN,67,52,41,31,24,19
27,South Carolina,NaN,7,4,2,2,0,1
28,District of Columbia,NaN,1,2,1,1,1,1
29,Kansas,NaN,10,8,5,4,3,1
30,Missouri,NaN,36,26,19,12,8,5
31,Vermont,NaN,0,0,0,0,0,0
32,Virginia,NaN,7,3,2,2,0,0
33,Connecticut,NaN,13,11,9,8,6,6
34,Iowa,NaN,12,11,8,8,7,5
35,Louisiana,NaN,29,26,21,18,15,11
36,Ohio,NaN,13,8,6,4,2,2
37,Michigan,NaN,83,64,48,36,27,21
38,South Dakota,NaN,4,4,3,3,3,2
39,Arkansas,NaN,15,14,13,13,10,10
40,Delaware,NaN,1,1,1,0,0,0
41,Mississippi,NaN,8,5,3,1,1,1
42,New Mexico,NaN,18,13,10,8,5,4
43,North Dakota,NaN,1,0,1,0,0,0
44,Wyoming,NaN,4,2,3,2,2,2
45,Alaska,NaN,2,0,1,0,1,0
46,Maine,NaN,6,5,4,3,3,2
47,Alabama,NaN,29,21,15,11,8,5
48,Idaho,NaN,7,7,6,5,5,4
49,Montana,NaN,11,11,12,12,11,10
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,1,1,0,1,0,0
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
