,State,600,605,612,619,626,633,640
0,Washington,NaN,198,192,174,146,115,84
1,Illinois,NaN,159,135,106,79,58,40
2,California,NaN,579,558,517,468,414,363
3,Arizona,NaN,206,200,187,169,149,130
4,Massachusetts,NaN,20,18,17,15,13,11
5,Wisconsin,NaN,80,75,67,57,48,38
6,Texas,NaN,1657,1743,1763,1726,1639,1518
7,Nebraska,NaN,20,17,16,11,8,6
8,Utah,NaN,46,41,34,28,20,16
9,Oregon,NaN,139,122,102,81,61,47
10,Florida,NaN,2156,2076,1933,1756,1569,1386
11,New York,NaN,174,136,98,68,44,29
12,Rhode Island,NaN,5,5,5,4,3,3
13,Georgia,NaN,416,392,353,309,264,221
14,New Hampshire,NaN,10,10,7,6,4,3
15,North Carolina,NaN,305,278,242,204,167,136
16,New Jersey,NaN,109,105,96,83,68,56
17,Colorado,NaN,81,83,79,72,61,50
18,Maryland,NaN,58,39,24,13,6,4
19,Nevada,NaN,100,76,55,36,23,14
20,Tennessee,NaN,308,304,283,251,214,177
21,Hawaii,NaN,16,15,13,13,11,9
22,Indiana,NaN,244,257,251,232,202,170
23,Kentucky,NaN,143,115,85,58,37,23
24,Minnesota,NaN,46,43,38,32,26,22
25,Oklahoma,NaN,183,180,172,157,140,122
26,Pennsylvania,NaN,186,166,138,108,81,59
27,South Carolina,NaN,397,404,389,357,316,271
28,District of Columbia,NaN,4,3,3,3,1,2
29,Kansas,NaN,70,59,45,34,24,15
30,Missouri,NaN,217,203,186,167,147,129
31,Vermont,NaN,4,3,2,1,0,0
32,Virginia,NaN,135,126,109,90,71,53
33,Connecticut,NaN,14,11,7,4,3,2
34,Iowa,NaN,40,40,38,33,29,24
35,Louisiana,NaN,348,321,290,260,230,203
36,Ohio,NaN,88,94,96,93,90,83
37,Michigan,NaN,48,48,47,44,38,33
38,South Dakota,NaN,12,12,12,11,10,9
39,Arkansas,NaN,155,126,97,72,51,35
40,Delaware,NaN,20,19,16,13,11,9
41,Mississippi,NaN,303,297,282,262,240,216
42,New Mexico,NaN,34,29,23,17,12,9
43,North Dakota,NaN,10,11,11,11,11,9
44,Wyoming,NaN,31,31,29,28,24,21
45,Alaska,NaN,21,21,20,18,16,14
46,Maine,NaN,19,23,27,31,35,36
47,Alabama,NaN,226,216,201,179,156,132
48,Idaho,NaN,74,74,69,59,48,38
49,Montana,NaN,40,46,50,52,51,51
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,113,131,138,136,127,111
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
