,State,782,787,794,801,808,815,822
0,Washington,NaN,147,124,105,87,74,62
1,Illinois,NaN,152,116,89,69,52,40
2,California,NaN,803,700,609,529,461,400
3,Arizona,NaN,87,61,43,31,22,15
4,Massachusetts,NaN,160,135,113,94,80,66
5,Wisconsin,NaN,121,103,87,75,63,53
6,Texas,NaN,773,672,585,509,442,385
7,Nebraska,NaN,35,30,25,21,18,15
8,Utah,NaN,26,22,20,17,14,13
9,Oregon,NaN,90,78,69,60,52,45
10,Florida,NaN,702,610,532,462,402,349
11,New York,NaN,132,91,64,44,30,21
12,Rhode Island,NaN,4,2,2,1,1,0
13,Georgia,NaN,359,312,271,236,206,178
14,New Hampshire,NaN,18,14,11,9,7,6
15,North Carolina,NaN,175,139,110,87,69,54
16,New Jersey,NaN,96,71,53,39,29,21
17,Colorado,NaN,37,25,18,13,8,7
18,Maryland,NaN,42,31,23,18,12,9
19,Nevada,NaN,103,89,78,67,59,51
20,Tennessee,NaN,197,171,149,129,113,98
21,Hawaii,NaN,17,15,12,11,8,8
22,Indiana,NaN,84,59,41,28,20,13
23,Kentucky,NaN,137,119,104,90,78,69
24,Minnesota,NaN,69,54,42,33,26,21
25,Oklahoma,NaN,180,157,137,118,103,90
26,Pennsylvania,NaN,209,159,122,92,71,53
27,South Carolina,NaN,215,187,162,142,122,107
28,District of Columbia,NaN,1,1,1,0,1,0
29,Kansas,NaN,0,0,0,0,0,0
30,Missouri,NaN,230,202,175,153,133,115
31,Vermont,NaN,5,5,4,3,2,2
32,Virginia,NaN,334,293,255,223,193,169
33,Connecticut,NaN,47,37,30,23,18,14
34,Iowa,NaN,61,48,39,30,25,20
35,Louisiana,NaN,118,101,85,72,61,52
36,Ohio,NaN,23,12,6,3,2,1
37,Michigan,NaN,144,101,72,50,35,24
38,South Dakota,NaN,21,18,15,13,12,9
39,Arkansas,NaN,135,118,103,89,78,68
40,Delaware,NaN,23,21,17,15,13,11
41,Mississippi,NaN,86,63,46,33,25,18
42,New Mexico,NaN,67,58,51,44,39,33
43,North Dakota,NaN,1,1,1,0,0,0
44,Wyoming,NaN,8,7,6,5,4,4
45,Alaska,NaN,1,0,0,0,0,0
46,Maine,NaN,17,9,3,2,1,0
47,Alabama,NaN,196,171,149,129,113,98
48,Idaho,NaN,29,20,14,10,6,4
49,Montana,NaN,27,22,20,16,14,12
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,86,75,66,56,50,43
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
