,State,586,591,598,605,612,619,626
0,Washington,NaN,187,230,269,297,310,303
1,Illinois,NaN,117,105,86,67,50,36
2,California,NaN,451,477,482,467,437,400
3,Arizona,NaN,158,162,160,151,137,121
4,Massachusetts,NaN,17,15,14,13,11,10
5,Wisconsin,NaN,49,46,43,38,33,28
6,Texas,NaN,1321,1511,1657,1743,1763,1726
7,Nebraska,NaN,16,17,18,16,13,11
8,Utah,NaN,50,51,47,42,35,28
9,Oregon,NaN,119,133,134,124,104,82
10,Florida,NaN,1712,1791,1783,1706,1583,1434
11,New York,NaN,159,137,105,74,50,31
12,Rhode Island,NaN,3,3,3,3,2,3
13,Georgia,NaN,343,373,386,383,367,343
14,New Hampshire,NaN,3,2,3,3,2,2
15,North Carolina,NaN,296,312,305,278,242,204
16,New Jersey,NaN,88,102,112,115,110,101
17,Colorado,NaN,37,39,41,41,40,38
18,Maryland,NaN,66,51,34,21,11,6
19,Nevada,NaN,153,149,140,127,115,101
20,Tennessee,NaN,278,317,339,343,328,302
21,Hawaii,NaN,16,16,16,15,13,13
22,Indiana,NaN,194,245,288,314,319,304
23,Kentucky,NaN,154,152,133,106,78,54
24,Minnesota,NaN,48,48,44,39,32,26
25,Oklahoma,NaN,113,121,121,118,109,98
26,Pennsylvania,NaN,130,120,102,81,61,46
27,South Carolina,NaN,265,301,319,319,302,275
28,District of Columbia,NaN,5,5,7,7,9,9
29,Kansas,NaN,67,52,38,25,16,10
30,Missouri,NaN,222,227,227,220,209,194
31,Vermont,NaN,6,6,5,3,2,2
32,Virginia,NaN,94,100,98,88,75,61
33,Connecticut,NaN,17,13,11,8,6,5
34,Iowa,NaN,19,21,23,24,23,22
35,Louisiana,NaN,413,413,398,373,342,308
36,Ohio,NaN,42,45,44,40,36,32
37,Michigan,NaN,52,72,93,111,123,124
38,South Dakota,NaN,8,12,16,20,21,22
39,Arkansas,NaN,246,255,253,243,227,207
40,Delaware,NaN,23,19,16,13,11,8
41,Mississippi,NaN,278,292,292,278,255,228
42,New Mexico,NaN,34,32,28,23,17,13
43,North Dakota,NaN,12,17,22,27,30,30
44,Wyoming,NaN,29,32,33,32,28,25
45,Alaska,NaN,19,22,22,23,21,20
46,Maine,NaN,14,13,14,13,11,10
47,Alabama,NaN,190,176,151,126,100,78
48,Idaho,NaN,57,64,68,67,61,52
49,Montana,NaN,36,46,57,67,75,79
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,71,102,133,158,171,172
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
