,State,250,255,262,269,276,283,290,297
0,Washington,2100,68,77,75,72,70,67,64
1,Illinois,8858,158,130,94,66,45,29,20
2,California,15633,547,554,495,440,386,339,294
3,Arizona,5624,130,129,109,91,75,63,53
4,Massachusetts,9415,46,27,18,12,7,6,3
5,Wisconsin,1283,61,71,72,73,72,73,71
6,Texas,15807,574,546,467,396,332,276,228
7,Nebraska,472,13,11,7,5,3,2,1
8,Utah,453,22,19,18,16,15,13,13
9,Oregon,547,19,19,17,15,14,13,11
10,Florida,14037,468,473,412,358,309,265,228
11,New York,33140,7,1,0,0,0,0,0
12,Rhode Island,1110,0,0,0,1,0,0,0
13,Georgia,6961,263,251,231,212,193,175,158
14,New Hampshire,439,0,0,0,0,0,0,0
15,North Carolina,3445,129,139,128,116,106,94,84
16,New Jersey,16107,11,7,4,3,2,1,0
17,Colorado,2044,12,9,5,4,2,2,1
18,Maryland,3938,18,5,3,2,1,0,1
19,Nevada,1585,51,49,42,37,31,27,22
20,Tennessee,2389,121,132,123,116,107,99,92
21,Hawaii,132,8,8,6,4,4,3,2
22,Indiana,3591,84,91,85,80,75,70,65
23,Kentucky,1162,55,61,60,61,60,59,59
24,Minnesota,2067,25,16,8,5,3,1,1
25,Oklahoma,1007,58,65,64,63,63,60,60
26,Pennsylvania,8088,72,62,45,33,22,15,11
27,South Carolina,3337,122,126,112,99,87,75,66
28,District of Columbia,624,2,1,0,1,0,0,0
29,Kansas,644,33,38,39,38,38,37,36
30,Missouri,2057,92,108,108,107,105,102,100
31,Vermont,58,0,0,1,0,0,0,0
32,Virginia,3170,58,36,23,15,9,5,3
33,Connecticut,4503,1,0,0,0,0,0,0
34,Iowa,1324,61,68,65,64,60,57,54
35,Louisiana,5480,101,81,69,59,50,43,35
36,Ohio,4746,122,136,128,121,114,108,101
37,Michigan,7051,26,27,23,19,16,14,11
38,South Dakota,218,1,2,1,1,1,0,1
39,Arkansas,1329,109,99,98,95,93,89,86
40,Delaware,634,1,1,1,0,0,0,1
41,Mississippi,2921,87,80,69,58,50,41,35
42,New Mexico,873,12,13,11,9,8,6,5
43,North Dakota,234,4,1,0,0,0,0,0
44,Wyoming,50,2,2,2,2,2,1,2
45,Alaska,56,8,4,5,5,4,5,4
46,Maine,140,1,1,1,1,0,1,0
47,Alabama,2501,97,102,90,78,68,58,51
48,Idaho,460,20,22,20,19,16,15,13
49,Montana,174,8,7,7,6,6,4,5
50,Puerto Rico,648,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,39,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,342,26,28,28,29,30,30,31
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
