,State,747,752,759,766,773,780,787
0,Washington,NaN,334,316,286,254,223,196
1,Illinois,NaN,4262,6852,7132,6260,5124,4068
2,California,NaN,1274,1137,1001,875,762,663
3,Arizona,NaN,868,979,922,796,657,533
4,Massachusetts,NaN,575,549,492,425,363,305
5,Wisconsin,NaN,155,93,52,28,15,8
6,Texas,NaN,1340,1204,1062,930,811,706
7,Nebraska,NaN,49,35,22,14,8,6
8,Utah,NaN,140,147,138,124,110,95
9,Oregon,NaN,172,160,143,123,107,91
10,Florida,NaN,0,0,0,0,0,0
11,New York,NaN,993,817,664,538,435,350
12,Rhode Island,NaN,0,0,0,0,0,0
13,Georgia,NaN,544,486,428,374,326,283
14,New Hampshire,NaN,32,20,10,6,2,1
15,North Carolina,NaN,527,487,434,381,332,288
16,New Jersey,NaN,840,804,666,499,348,231
17,Colorado,NaN,184,111,61,32,16,8
18,Maryland,NaN,206,138,87,52,30,17
19,Nevada,NaN,226,215,195,175,153,135
20,Tennessee,NaN,610,249,98,37,14,6
21,Hawaii,NaN,38,36,31,28,24,21
22,Indiana,NaN,205,94,39,15,6,3
23,Kentucky,NaN,109,79,57,40,28,19
24,Minnesota,NaN,277,239,201,166,137,112
25,Oklahoma,NaN,372,326,280,235,197,165
26,Pennsylvania,NaN,897,789,688,597,518,449
27,South Carolina,NaN,341,307,271,238,207,180
28,District of Columbia,NaN,9,6,5,3,3,1
29,Kansas,NaN,190,171,151,133,115,101
30,Missouri,NaN,0,0,0,0,0,0
31,Vermont,NaN,16,11,8,5,4,2
32,Virginia,NaN,269,243,216,189,166,145
33,Connecticut,NaN,168,138,112,88,69,54
34,Iowa,NaN,116,77,50,32,19,12
35,Louisiana,NaN,223,197,173,151,132,114
36,Ohio,NaN,201,136,91,60,40,26
37,Michigan,NaN,356,233,148,91,55,33
38,South Dakota,NaN,34,19,8,4,1,1
39,Arkansas,NaN,161,144,126,110,96,84
40,Delaware,NaN,34,23,16,11,8,5
41,Mississippi,NaN,236,217,192,170,149,129
42,New Mexico,NaN,65,29,13,5,2,1
43,North Dakota,NaN,72,74,65,52,40,32
44,Wyoming,NaN,11,10,8,8,6,6
45,Alaska,NaN,36,32,29,25,21,19
46,Maine,NaN,33,25,18,12,8,5
47,Alabama,NaN,269,243,214,186,160,138
48,Idaho,NaN,143,256,342,372,358,328
49,Montana,NaN,7,6,3,2,2,1
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,141,119,96,77,61,49
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
