,State,550,556,563,570,577,584,591
0,Washington,NaN,29,27,24,21,19,17
1,Illinois,NaN,26,20,15,12,9,7
2,California,NaN,288,332,381,433,484,526
3,Arizona,NaN,71,71,70,69,67,66
4,Massachusetts,NaN,8,7,6,4,4,4
5,Wisconsin,NaN,26,22,20,17,14,13
6,Texas,NaN,154,147,140,134,127,120
7,Nebraska,NaN,2,1,0,1,0,0
8,Utah,NaN,18,18,18,16,15,14
9,Oregon,NaN,9,7,6,5,4,3
10,Florida,NaN,438,563,649,669,631,557
11,New York,NaN,23,18,14,12,9,7
12,Rhode Island,NaN,2,2,1,1,1,0
13,Georgia,NaN,56,52,48,43,39,34
14,New Hampshire,NaN,1,1,0,1,0,0
15,North Carolina,NaN,31,27,23,20,17,14
16,New Jersey,NaN,26,23,22,20,20,18
17,Colorado,NaN,30,27,25,22,20,17
18,Maryland,NaN,40,34,29,26,23,19
19,Nevada,NaN,19,19,17,16,13,12
20,Tennessee,NaN,14,11,10,8,7,6
21,Hawaii,NaN,6,10,21,38,54,65
22,Indiana,NaN,28,24,22,19,17,15
23,Kentucky,NaN,0,0,1,0,0,0
24,Minnesota,NaN,13,10,9,7,6,5
25,Oklahoma,NaN,1,0,0,0,0,0
26,Pennsylvania,NaN,23,17,13,10,8,5
27,South Carolina,NaN,7,4,4,3,2,1
28,District of Columbia,NaN,2,3,2,2,1,1
29,Kansas,NaN,19,18,15,12,11,7
30,Missouri,NaN,119,142,161,175,182,184
31,Vermont,NaN,0,0,0,0,0,0
32,Virginia,NaN,10,7,6,4,3,2
33,Connecticut,NaN,6,6,5,5,3,4
34,Iowa,NaN,8,7,5,5,5,4
35,Louisiana,NaN,112,135,138,129,113,95
36,Ohio,NaN,8,5,4,3,2,1
37,Michigan,NaN,37,30,22,18,12,10
38,South Dakota,NaN,3,2,2,1,2,1
39,Arkansas,NaN,104,157,206,233,224,187
40,Delaware,NaN,0,1,0,0,0,1
41,Mississippi,NaN,86,166,290,424,513,532
42,New Mexico,NaN,5,4,3,2,2,2
43,North Dakota,NaN,1,1,0,1,0,1
44,Wyoming,NaN,6,7,6,5,6,5
45,Alaska,NaN,0,0,0,0,0,0
46,Maine,NaN,4,2,3,2,1,2
47,Alabama,NaN,29,25,22,19,16,13
48,Idaho,NaN,7,7,6,6,5,4
49,Montana,NaN,7,5,4,2,2,1
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,1,0,0,0,1,0
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
