,State,509,514,521,528,535,542,549
0,Washington,NaN,28,20,14,9,5,4
1,Illinois,NaN,138,123,107,94,81,70
2,California,NaN,126,106,89,74,63,52
3,Arizona,NaN,45,34,25,17,11,7
4,Massachusetts,NaN,23,18,16,12,11,8
5,Wisconsin,NaN,56,49,44,38,34,29
6,Texas,NaN,176,152,130,108,89,72
7,Nebraska,NaN,1,0,0,0,0,0
8,Utah,NaN,3,1,0,1,0,0
9,Oregon,NaN,27,23,19,16,13,10
10,Florida,NaN,147,111,81,58,40,29
11,New York,NaN,99,79,65,52,43,34
12,Rhode Island,NaN,4,4,3,2,3,1
13,Georgia,NaN,113,100,89,77,67,59
14,New Hampshire,NaN,5,4,2,3,1,2
15,North Carolina,NaN,60,50,41,35,27,23
16,New Jersey,NaN,66,54,46,38,32,26
17,Colorado,NaN,53,48,44,38,35,30
18,Maryland,NaN,86,76,67,59,51,45
19,Nevada,NaN,21,17,14,10,8,5
20,Tennessee,NaN,29,25,21,18,16,13
21,Hawaii,NaN,3,2,2,1,2,1
22,Indiana,NaN,38,31,24,18,13,10
23,Kentucky,NaN,171,170,162,149,134,118
24,Minnesota,NaN,25,19,14,11,8,5
25,Oklahoma,NaN,40,21,11,5,2,2
26,Pennsylvania,NaN,112,91,73,59,48,37
27,South Carolina,NaN,28,24,21,18,16,13
28,District of Columbia,NaN,3,2,2,1,1,1
29,Kansas,NaN,7,4,3,1,0,0
30,Missouri,NaN,72,61,48,36,26,17
31,Vermont,NaN,1,0,0,0,0,0
32,Virginia,NaN,18,12,7,3,2,2
33,Connecticut,NaN,17,14,13,11,9,8
34,Iowa,NaN,14,12,11,9,8,7
35,Louisiana,NaN,21,14,8,5,3,2
36,Ohio,NaN,21,14,10,7,4,3
37,Michigan,NaN,149,117,92,70,55,42
38,South Dakota,NaN,6,5,4,4,3,2
39,Arkansas,NaN,9,5,2,2,1,0
40,Delaware,NaN,2,2,1,1,1,0
41,Mississippi,NaN,14,10,6,5,2,2
42,New Mexico,NaN,30,25,19,14,11,8
43,North Dakota,NaN,2,1,1,0,1,0
44,Wyoming,NaN,3,3,3,3,2,2
45,Alaska,NaN,2,1,1,1,1,0
46,Maine,NaN,8,7,6,5,4,4
47,Alabama,NaN,41,33,25,20,15,11
48,Idaho,NaN,8,8,7,6,5,5
49,Montana,NaN,17,20,22,23,21,15
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,2,2,1,1,0,1
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
