,State,614,619,626,633,640,647,654
0,Washington,NaN,311,318,314,304,287,266
1,Illinois,NaN,300,307,305,298,282,264
2,California,NaN,735,699,652,599,541,486
3,Arizona,NaN,242,231,217,198,179,159
4,Massachusetts,NaN,108,117,124,129,132,131
5,Wisconsin,NaN,110,112,108,98,84,69
6,Texas,NaN,2049,2020,1940,1822,1681,1527
7,Nebraska,NaN,11,8,6,3,3,1
8,Utah,NaN,63,63,60,57,54,50
9,Oregon,NaN,153,139,121,104,85,69
10,Florida,NaN,2288,2130,1947,1757,1569,1390
11,New York,NaN,272,272,268,259,246,230
12,Rhode Island,NaN,19,19,20,19,18,18
13,Georgia,NaN,790,750,693,628,561,497
14,New Hampshire,NaN,23,27,28,31,32,32
15,North Carolina,NaN,566,578,575,556,529,492
16,New Jersey,NaN,145,145,142,135,125,112
17,Colorado,NaN,112,117,119,119,116,110
18,Maryland,NaN,96,94,90,85,79,72
19,Nevada,NaN,133,126,117,107,99,90
20,Tennessee,NaN,457,454,437,410,378,342
21,Hawaii,NaN,44,42,38,35,31,27
22,Indiana,NaN,331,334,326,309,285,260
23,Kentucky,NaN,210,202,189,173,158,142
24,Minnesota,NaN,98,108,116,120,122,120
25,Oklahoma,NaN,245,244,235,221,206,189
26,Pennsylvania,NaN,332,362,384,395,394,385
27,South Carolina,NaN,473,463,437,403,362,322
28,District of Columbia,NaN,4,4,4,4,4,4
29,Kansas,NaN,125,124,122,116,110,102
30,Missouri,NaN,224,218,210,197,184,169
31,Vermont,NaN,11,11,12,13,12,11
32,Virginia,NaN,262,278,284,283,275,261
33,Connecticut,NaN,46,47,48,46,46,43
34,Iowa,NaN,86,96,103,106,108,104
35,Louisiana,NaN,280,240,201,167,137,112
36,Ohio,NaN,134,110,85,62,43,29
37,Michigan,NaN,220,234,243,247,248,243
38,South Dakota,NaN,22,21,21,21,18,17
39,Arkansas,NaN,148,131,114,97,82,69
40,Delaware,NaN,13,12,11,9,7,6
41,Mississippi,NaN,255,224,194,166,141,118
42,New Mexico,NaN,50,47,43,38,33,30
43,North Dakota,NaN,17,18,18,18,16,16
44,Wyoming,NaN,41,42,41,40,38,35
45,Alaska,NaN,103,106,56,24,9,4
46,Maine,NaN,35,40,44,48,49,50
47,Alabama,NaN,430,423,407,381,351,319
48,Idaho,NaN,166,185,196,203,203,198
49,Montana,NaN,74,83,81,68,49,32
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,192,205,210,204,194,180
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
