,State,628,633,640,647,654,661,668
0,Washington,NaN,260,239,213,185,158,131
1,Illinois,NaN,305,298,282,264,242,220
2,California,NaN,660,611,559,504,450,399
3,Arizona,NaN,316,315,307,297,281,265
4,Massachusetts,NaN,124,129,132,131,131,126
5,Wisconsin,NaN,104,93,81,65,51,37
6,Texas,NaN,1658,1512,1351,1189,1032,886
7,Nebraska,NaN,13,9,8,5,3,3
8,Utah,NaN,60,57,54,50,45,41
9,Oregon,NaN,126,119,108,95,79,62
10,Florida,NaN,1401,1168,961,780,629,502
11,New York,NaN,292,289,282,272,256,238
12,Rhode Island,NaN,20,19,18,18,15,15
13,Georgia,NaN,732,666,596,529,466,408
14,New Hampshire,NaN,17,17,16,14,12,10
15,North Carolina,NaN,564,546,518,482,442,402
16,New Jersey,NaN,130,120,109,95,82,68
17,Colorado,NaN,128,129,127,123,116,108
18,Maryland,NaN,110,108,106,103,97,92
19,Nevada,NaN,120,112,102,93,84,75
20,Tennessee,NaN,368,334,297,262,228,196
21,Hawaii,NaN,40,36,32,28,24,22
22,Indiana,NaN,283,258,229,199,170,144
23,Kentucky,NaN,189,173,158,142,126,112
24,Minnesota,NaN,140,149,152,151,146,137
25,Oklahoma,NaN,235,221,206,189,171,153
26,Pennsylvania,NaN,449,477,495,501,497,483
27,South Carolina,NaN,437,403,362,322,281,243
28,District of Columbia,NaN,5,4,4,4,4,3
29,Kansas,NaN,150,147,141,132,123,113
30,Missouri,NaN,210,197,184,169,152,134
31,Vermont,NaN,14,14,14,14,13,11
32,Virginia,NaN,292,287,274,257,236,215
33,Connecticut,NaN,48,46,46,43,41,37
34,Iowa,NaN,93,96,94,91,87,81
35,Louisiana,NaN,201,167,137,112,89,72
36,Ohio,NaN,114,85,62,44,32,22
37,Michigan,NaN,250,257,258,255,247,236
38,South Dakota,NaN,25,24,24,21,19,17
39,Arkansas,NaN,114,97,82,69,57,48
40,Delaware,NaN,11,10,8,6,5,4
41,Mississippi,NaN,135,103,78,57,41,30
42,New Mexico,NaN,65,62,58,54,49,43
43,North Dakota,NaN,21,21,20,19,18,16
44,Wyoming,NaN,43,43,40,37,34,31
45,Alaska,NaN,17,8,4,2,1,0
46,Maine,NaN,36,37,38,37,36,32
47,Alabama,NaN,452,407,362,318,278,243
48,Idaho,NaN,196,200,196,188,176,161
49,Montana,NaN,56,43,28,18,10,5
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,204,199,187,172,156,139
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
