,State,817,822,829,836,843,850,857
0,Washington,NaN,54,45,37,31,26,21
1,Illinois,NaN,36,27,21,16,11,9
2,California,NaN,378,329,285,249,216,187
3,Arizona,NaN,15,11,8,5,4,3
4,Massachusetts,NaN,31,24,19,15,12,9
5,Wisconsin,NaN,74,65,56,49,42,37
6,Texas,NaN,198,160,130,106,86,70
7,Nebraska,NaN,20,17,15,12,12,9
8,Utah,NaN,15,12,11,10,8,7
9,Oregon,NaN,52,45,40,34,30,26
10,Florida,NaN,310,270,234,204,178,154
11,New York,NaN,22,16,11,8,5,4
12,Rhode Island,NaN,5,4,4,2,2,2
13,Georgia,NaN,173,149,131,113,98,86
14,New Hampshire,NaN,6,4,4,2,3,1
15,North Carolina,NaN,40,31,24,18,14,11
16,New Jersey,NaN,61,52,40,30,23,17
17,Colorado,NaN,15,11,8,7,4,4
18,Maryland,NaN,14,11,9,7,6,5
19,Nevada,NaN,35,29,24,21,17,14
20,Tennessee,NaN,123,104,90,76,64,55
21,Hawaii,NaN,4,4,3,2,2,1
22,Indiana,NaN,28,21,16,12,9,6
23,Kentucky,NaN,69,59,51,45,39,34
24,Minnesota,NaN,15,12,8,7,5,4
25,Oklahoma,NaN,90,78,67,59,51,45
26,Pennsylvania,NaN,76,59,47,38,29,24
27,South Carolina,NaN,102,88,76,67,57,51
28,District of Columbia,NaN,0,0,0,0,0,0
29,Kansas,NaN,0,0,0,0,0,0
30,Missouri,NaN,89,77,65,55,48,40
31,Vermont,NaN,2,3,2,1,1,1
32,Virginia,NaN,136,123,110,99,89,78
33,Connecticut,NaN,14,12,9,7,5,5
34,Iowa,NaN,22,17,14,12,9,8
35,Louisiana,NaN,47,41,33,29,24,20
36,Ohio,NaN,6,3,2,2,1,0
37,Michigan,NaN,55,42,32,24,19,14
38,South Dakota,NaN,6,5,4,3,2,3
39,Arkansas,NaN,61,53,46,40,35,30
40,Delaware,NaN,13,11,10,9,7,7
41,Mississippi,NaN,18,13,9,7,5,4
42,New Mexico,NaN,34,29,26,22,20,16
43,North Dakota,NaN,0,0,0,1,0,0
44,Wyoming,NaN,4,4,3,3,2,2
45,Alaska,NaN,0,0,0,0,0,0
46,Maine,NaN,6,5,2,2,1,0
47,Alabama,NaN,94,82,72,62,54,47
48,Idaho,NaN,7,4,3,2,2,1
49,Montana,NaN,5,4,3,2,2,1
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,43,37,32,28,25,21
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
