,State,803,808,815,822,829,836,843
0,Washington,NaN,79,66,54,45,37,31
1,Illinois,NaN,64,49,37,28,21,16
2,California,NaN,513,447,387,338,293,255
3,Arizona,NaN,31,22,15,11,8,5
4,Massachusetts,NaN,1,0,1,0,0,0
5,Wisconsin,NaN,98,85,74,65,56,49
6,Texas,NaN,509,442,385,334,291,253
7,Nebraska,NaN,26,22,19,17,15,13
8,Utah,NaN,19,17,14,13,11,10
9,Oregon,NaN,62,53,47,41,35,31
10,Florida,NaN,411,357,310,270,234,204
11,New York,NaN,46,32,22,15,11,8
12,Rhode Island,NaN,11,10,8,7,6,5
13,Georgia,NaN,228,198,173,149,131,113
14,New Hampshire,NaN,9,7,6,4,4,2
15,North Carolina,NaN,72,55,42,33,25,20
16,New Jersey,NaN,44,31,23,16,12,8
17,Colorado,NaN,22,17,12,10,6,5
18,Maryland,NaN,18,12,9,7,5,3
19,Nevada,NaN,50,41,35,30,24,20
20,Tennessee,NaN,170,144,123,105,89,77
21,Hawaii,NaN,8,7,5,4,4,2
22,Indiana,NaN,28,20,13,10,6,4
23,Kentucky,NaN,90,78,69,59,51,45
24,Minnesota,NaN,27,21,15,12,8,7
25,Oklahoma,NaN,118,103,90,78,67,59
26,Pennsylvania,NaN,115,91,71,57,44,35
27,South Carolina,NaN,134,116,102,88,76,67
28,District of Columbia,NaN,0,1,0,0,0,0
29,Kansas,NaN,0,0,0,0,0,0
30,Missouri,NaN,150,131,114,100,86,75
31,Vermont,NaN,2,1,1,1,1,0
32,Virginia,NaN,210,183,159,139,121,105
33,Connecticut,NaN,23,18,14,12,9,7
34,Iowa,NaN,39,32,26,21,18,15
35,Louisiana,NaN,67,57,47,41,33,29
36,Ohio,NaN,12,8,4,3,2,1
37,Michigan,NaN,95,73,55,42,32,24
38,South Dakota,NaN,9,8,6,5,4,4
39,Arkansas,NaN,83,71,63,54,48,41
40,Delaware,NaN,18,15,13,12,10,8
41,Mississippi,NaN,33,25,18,13,9,7
42,New Mexico,NaN,45,39,34,29,26,22
43,North Dakota,NaN,0,0,1,0,0,0
44,Wyoming,NaN,6,4,5,3,3,3
45,Alaska,NaN,0,0,0,0,0,0
46,Maine,NaN,2,0,1,0,0,0
47,Alabama,NaN,126,109,94,82,72,62
48,Idaho,NaN,12,8,5,3,3,1
49,Montana,NaN,12,9,7,6,5,4
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,56,50,43,37,32,28
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
