,State,789,794,801,808,815,822,829
0,Washington,NaN,120,99,84,70,58,49
1,Illinois,NaN,112,86,66,49,38,29
2,California,NaN,689,600,521,453,394,342
3,Arizona,NaN,61,43,31,22,15,11
4,Massachusetts,NaN,4,2,1,0,1,0
5,Wisconsin,NaN,130,113,98,85,74,65
6,Texas,NaN,672,585,509,442,385,334
7,Nebraska,NaN,23,20,15,13,10,9
8,Utah,NaN,23,20,17,15,14,11
9,Oregon,NaN,79,69,61,52,46,40
10,Florida,NaN,610,532,462,402,349,304
11,New York,NaN,93,65,45,32,22,15
12,Rhode Island,NaN,3,1,1,1,0,0
13,Georgia,NaN,302,262,228,198,173,149
14,New Hampshire,NaN,14,11,9,7,6,4
15,North Carolina,NaN,129,101,79,61,49,37
16,New Jersey,NaN,77,57,40,30,21,15
17,Colorado,NaN,31,21,16,12,8,6
18,Maryland,NaN,33,23,18,12,9,7
19,Nevada,NaN,75,63,53,45,38,32
20,Tennessee,NaN,248,215,185,160,138,120
21,Hawaii,NaN,13,11,9,7,6,5
22,Indiana,NaN,59,41,28,20,13,10
23,Kentucky,NaN,119,104,90,78,69,59
24,Minnesota,NaN,48,35,27,21,15,12
25,Oklahoma,NaN,157,137,118,103,90,78
26,Pennsylvania,NaN,188,148,118,94,74,58
27,South Carolina,NaN,177,154,134,116,102,88
28,District of Columbia,NaN,1,1,0,1,0,0
29,Kansas,NaN,0,0,0,0,0,0
30,Missouri,NaN,205,179,155,136,117,103
31,Vermont,NaN,4,2,3,1,1,1
32,Virginia,NaN,274,240,210,183,159,139
33,Connecticut,NaN,37,30,23,18,14,12
34,Iowa,NaN,48,39,30,25,20,15
35,Louisiana,NaN,107,92,79,68,58,50
36,Ohio,NaN,18,11,5,3,2,1
37,Michigan,NaN,164,126,95,73,55,42
38,South Dakota,NaN,18,16,13,11,10,8
39,Arkansas,NaN,110,95,83,72,62,55
40,Delaware,NaN,23,21,18,15,14,11
41,Mississippi,NaN,63,46,33,25,18,13
42,New Mexico,NaN,59,52,45,39,34,29
43,North Dakota,NaN,1,0,1,0,0,0
44,Wyoming,NaN,7,6,5,5,4,3
45,Alaska,NaN,0,0,0,0,0,0
46,Maine,NaN,8,4,2,1,0,0
47,Alabama,NaN,165,144,126,109,94,82
48,Idaho,NaN,24,17,11,8,6,4
49,Montana,NaN,17,14,12,9,7,6
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,75,66,56,50,43,37
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
