,State,796,801,808,815,822,829,836
0,Washington,NaN,95,79,66,54,45,37
1,Illinois,NaN,84,65,48,38,28,21
2,California,NaN,593,516,448,390,338,295
3,Arizona,NaN,43,31,22,15,11,8
4,Massachusetts,NaN,2,1,0,1,0,0
5,Wisconsin,NaN,113,98,85,74,65,56
6,Texas,NaN,585,509,442,385,334,291
7,Nebraska,NaN,16,12,10,8,6,5
8,Utah,NaN,22,19,16,14,12,11
9,Oregon,NaN,69,60,53,46,39,35
10,Florida,NaN,532,462,402,349,304,264
11,New York,NaN,65,45,32,22,15,11
12,Rhode Island,NaN,1,1,1,0,0,0
13,Georgia,NaN,262,228,198,173,149,131
14,New Hampshire,NaN,11,9,7,6,4,4
15,North Carolina,NaN,98,77,60,46,36,28
16,New Jersey,NaN,57,42,30,22,15,11
17,Colorado,NaN,28,21,16,12,9,6
18,Maryland,NaN,23,18,12,9,7,5
19,Nevada,NaN,60,51,42,36,29,25
20,Tennessee,NaN,198,169,145,123,104,90
21,Hawaii,NaN,9,8,7,5,4,4
22,Indiana,NaN,41,28,20,13,10,6
23,Kentucky,NaN,104,90,78,69,59,51
24,Minnesota,NaN,35,27,21,15,12,8
25,Oklahoma,NaN,137,118,103,90,78,67
26,Pennsylvania,NaN,147,116,92,73,57,46
27,South Carolina,NaN,154,134,116,102,88,76
28,District of Columbia,NaN,1,0,1,0,0,0
29,Kansas,NaN,0,0,0,0,0,0
30,Missouri,NaN,177,155,134,116,102,88
31,Vermont,NaN,3,2,2,1,1,0
32,Virginia,NaN,240,210,183,159,139,121
33,Connecticut,NaN,30,23,18,14,12,9
34,Iowa,NaN,52,44,37,31,26,21
35,Louisiana,NaN,92,79,68,58,50,43
36,Ohio,NaN,11,5,3,2,1,1
37,Michigan,NaN,126,95,73,55,42,32
38,South Dakota,NaN,13,11,9,8,6,5
39,Arkansas,NaN,96,85,73,63,56,48
40,Delaware,NaN,20,18,15,14,11,10
41,Mississippi,NaN,46,33,25,18,13,9
42,New Mexico,NaN,52,45,39,34,29,26
43,North Dakota,NaN,1,0,0,1,0,0
44,Wyoming,NaN,7,5,5,4,3,4
45,Alaska,NaN,0,0,0,0,0,0
46,Maine,NaN,4,2,0,1,0,0
47,Alabama,NaN,144,126,109,94,82,72
48,Idaho,NaN,17,11,8,6,4,2
49,Montana,NaN,14,12,9,7,6,5
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,66,56,50,43,37,32
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
