,State,775,780,787,794,801,808,815
0,Washington,NaN,178,152,128,109,93,78
1,Illinois,NaN,209,161,125,95,74,57
2,California,NaN,870,757,658,573,499,433
3,Arizona,NaN,183,144,112,89,69,54
4,Massachusetts,NaN,193,163,136,115,96,81
5,Wisconsin,NaN,143,121,103,87,75,63
6,Texas,NaN,898,783,682,593,515,449
7,Nebraska,NaN,47,41,36,32,27,24
8,Utah,NaN,28,24,22,18,16,15
9,Oregon,NaN,89,78,67,59,52,44
10,Florida,NaN,779,680,592,515,448,390
11,New York,NaN,203,143,101,71,50,36
12,Rhode Island,NaN,6,4,2,1,1,1
13,Georgia,NaN,410,356,311,270,235,204
14,New Hampshire,NaN,17,14,9,8,5,4
15,North Carolina,NaN,260,218,180,151,125,104
16,New Jersey,NaN,141,107,80,61,45,35
17,Colorado,NaN,52,37,25,18,13,8
18,Maryland,NaN,47,31,22,15,10,7
19,Nevada,NaN,117,103,89,78,67,59
20,Tennessee,NaN,214,187,162,141,122,107
21,Hawaii,NaN,24,21,18,16,14,12
22,Indiana,NaN,120,84,59,41,28,20
23,Kentucky,NaN,157,137,119,104,90,78
24,Minnesota,NaN,82,64,48,37,29,21
25,Oklahoma,NaN,207,180,157,137,118,103
26,Pennsylvania,NaN,267,202,154,117,89,67
27,South Carolina,NaN,213,180,152,128,108,91
28,District of Columbia,NaN,3,4,7,8,6,5
29,Kansas,NaN,0,0,0,0,0,0
30,Missouri,NaN,271,238,207,181,158,137
31,Vermont,NaN,9,7,6,6,4,4
32,Virginia,NaN,414,365,320,280,243,212
33,Connecticut,NaN,55,43,34,26,20,16
34,Iowa,NaN,71,56,44,35,27,21
35,Louisiana,NaN,139,118,101,85,72,61
36,Ohio,NaN,26,13,6,3,1,1
37,Michigan,NaN,200,144,101,72,50,35
38,South Dakota,NaN,22,18,15,12,11,8
39,Arkansas,NaN,147,129,112,98,85,74
40,Delaware,NaN,23,19,16,13,11,9
41,Mississippi,NaN,116,86,63,46,33,25
42,New Mexico,NaN,75,64,56,48,41,35
43,North Dakota,NaN,2,1,1,0,0,0
44,Wyoming,NaN,9,8,7,6,5,4
45,Alaska,NaN,0,1,0,0,0,0
46,Maine,NaN,36,17,8,4,1,1
47,Alabama,NaN,202,177,154,134,117,101
48,Idaho,NaN,47,36,28,21,16,11
49,Montana,NaN,36,32,28,25,21,19
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,99,86,75,66,56,50
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
