,State,768,773,780,787,794,801,808
0,Washington,NaN,196,163,133,109,88,73
1,Illinois,NaN,214,151,107,74,52,35
2,California,NaN,980,855,746,649,564,490
3,Arizona,NaN,0,0,0,0,0,0
4,Massachusetts,NaN,0,0,0,0,0,0
5,Wisconsin,NaN,114,85,64,47,35,26
6,Texas,NaN,1032,903,787,686,596,519
7,Nebraska,NaN,54,47,41,35,30,26
8,Utah,NaN,1022,891,776,674,587,510
9,Oregon,NaN,86,73,60,49,41,33
10,Florida,NaN,810,708,617,536,467,406
11,New York,NaN,299,216,154,110,78,56
12,Rhode Island,NaN,9,5,3,3,1,1
13,Georgia,NaN,465,407,355,308,269,234
14,New Hampshire,NaN,20,13,7,5,3,2
15,North Carolina,NaN,358,312,272,236,205,178
16,New Jersey,NaN,205,158,123,95,73,56
17,Colorado,NaN,77,55,39,28,19,14
18,Maryland,NaN,54,35,22,14,9,6
19,Nevada,NaN,129,111,96,82,70,61
20,Tennessee,NaN,241,210,182,159,138,119
21,Hawaii,NaN,27,24,20,18,16,13
22,Indiana,NaN,168,118,80,56,37,26
23,Kentucky,NaN,170,144,122,103,87,74
24,Minnesota,NaN,80,54,35,23,15,10
25,Oklahoma,NaN,1206,1707,1744,1576,1357,1145
26,Pennsylvania,NaN,324,239,177,129,95,70
27,South Carolina,NaN,229,188,154,125,103,83
28,District of Columbia,NaN,5,6,7,7,6,4
29,Kansas,NaN,0,0,0,0,0,0
30,Missouri,NaN,274,240,209,183,159,138
31,Vermont,NaN,10,9,7,7,5,4
32,Virginia,NaN,456,408,359,315,275,240
33,Connecticut,NaN,68,54,41,32,25,20
34,Iowa,NaN,82,63,47,37,27,20
35,Louisiana,NaN,181,158,138,119,105,90
36,Ohio,NaN,16,7,3,2,0,0
37,Michigan,NaN,277,200,144,101,72,50
38,South Dakota,NaN,26,22,18,15,12,10
39,Arkansas,NaN,144,126,109,96,83,72
40,Delaware,NaN,31,26,22,19,15,13
41,Mississippi,NaN,155,117,86,65,47,35
42,New Mexico,NaN,66,50,36,27,19,14
43,North Dakota,NaN,11,7,5,3,2,2
44,Wyoming,NaN,9,8,8,6,5,5
45,Alaska,NaN,0,0,0,0,0,1
46,Maine,NaN,73,37,17,8,4,1
47,Alabama,NaN,216,190,165,145,125,110
48,Idaho,NaN,58,44,32,23,15,11
49,Montana,NaN,37,32,28,24,22,18
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,0,0,0,0,0,0
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
