,State,684,689,696,703,710
0,Washington,NaN,73,54,39,28
1,Illinois,NaN,286,348,385,378
2,California,NaN,248,156,93,52
3,Arizona,NaN,233,192,149,108
4,Massachusetts,NaN,177,228,277,300
5,Wisconsin,NaN,121,102,81,62
6,Texas,NaN,214,154,110,77
7,Nebraska,NaN,28,21,16,11
8,Utah,NaN,47,38,29,23
9,Oregon,NaN,91,62,38,22
10,Florida,NaN,91,55,33,20
11,New York,NaN,278,255,228,196
12,Rhode Island,NaN,24,23,19,13
13,Georgia,NaN,90,55,33,20
14,New Hampshire,NaN,40,38,34,28
15,North Carolina,NaN,63,44,30,20
16,New Jersey,NaN,131,135,134,131
17,Colorado,NaN,209,181,149,119
18,Maryland,NaN,64,56,48,40
19,Nevada,NaN,67,59,52,46
20,Tennessee,NaN,121,100,82,65
21,Hawaii,NaN,9,6,3,2
22,Indiana,NaN,305,312,282,220
23,Kentucky,NaN,218,186,155,126
24,Minnesota,NaN,206,192,173,153
25,Oklahoma,NaN,121,90,66,48
26,Pennsylvania,NaN,404,299,212,144
27,South Carolina,NaN,30,19,11,6
28,District of Columbia,NaN,1,1,0,0
29,Kansas,NaN,59,52,45,39
30,Missouri,NaN,1695,2108,2338,2397
31,Vermont,NaN,7,5,4,4
32,Virginia,NaN,72,50,34,23
33,Connecticut,NaN,66,87,107,115
34,Iowa,NaN,97,82,64,45
35,Louisiana,NaN,16,9,6,3
36,Ohio,NaN,175,149,126,106
37,Michigan,NaN,440,386,325,262
38,South Dakota,NaN,24,20,17,13
39,Arkansas,NaN,33,26,20,16
40,Delaware,NaN,18,16,14,13
41,Mississippi,NaN,24,18,13,9
42,New Mexico,NaN,54,37,25,16
43,North Dakota,NaN,19,15,11,7
44,Wyoming,NaN,26,20,16,11
45,Alaska,NaN,11,6,4,2
46,Maine,NaN,35,34,34,32
47,Alabama,NaN,35,21,13,8
48,Idaho,NaN,42,33,24,18
49,Montana,NaN,54,42,34,26
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,68,51,35,23
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
