,State,754,759,766,773,780,787,794
0,Washington,NaN,281,253,225,196,173,150
1,Illinois,NaN,422,330,257,199,154,118
2,California,NaN,1077,946,827,721,627,545
3,Arizona,NaN,397,330,272,225,184,152
4,Massachusetts,NaN,344,300,260,227,197,171
5,Wisconsin,NaN,233,196,165,139,117,99
6,Texas,NaN,1073,944,824,718,625,544
7,Nebraska,NaN,67,60,52,46,41,35
8,Utah,NaN,68,59,52,44,39,34
9,Oregon,NaN,116,105,94,82,72,63
10,Florida,NaN,922,813,712,620,540,470
11,New York,NaN,647,490,370,276,207,155
12,Rhode Island,NaN,21,13,9,6,4,3
13,Georgia,NaN,518,462,407,355,311,270
14,New Hampshire,NaN,36,28,22,17,12,10
15,North Carolina,NaN,278,243,212,185,160,140
16,New Jersey,NaN,394,323,265,215,175,142
17,Colorado,NaN,197,172,151,131,114,99
18,Maryland,NaN,183,142,112,86,67,51
19,Nevada,NaN,177,157,138,121,105,91
20,Tennessee,NaN,282,245,212,185,159,138
21,Hawaii,NaN,35,31,28,24,22,18
22,Indiana,NaN,259,185,130,90,63,43
23,Kentucky,NaN,170,138,110,88,70,55
24,Minnesota,NaN,179,147,119,95,76,62
25,Oklahoma,NaN,260,229,200,174,151,132
26,Pennsylvania,NaN,716,627,545,475,413,360
27,South Carolina,NaN,355,318,279,245,213,186
28,District of Columbia,NaN,9,8,6,5,4,3
29,Kansas,NaN,71,45,28,18,11,6
30,Missouri,NaN,303,267,234,205,178,155
31,Vermont,NaN,12,10,7,6,5,4
32,Virginia,NaN,575,545,500,450,399,350
33,Connecticut,NaN,93,67,49,34,25,17
34,Iowa,NaN,138,122,106,92,81,69
35,Louisiana,NaN,231,204,178,156,136,118
36,Ohio,NaN,77,42,22,12,7,4
37,Michigan,NaN,478,391,315,254,202,162
38,South Dakota,NaN,33,27,23,19,16,13
39,Arkansas,NaN,133,116,101,88,76,67
40,Delaware,NaN,35,28,23,18,15,11
41,Mississippi,NaN,298,272,243,215,188,164
42,New Mexico,NaN,79,57,40,28,19,14
43,North Dakota,NaN,19,15,11,8,5,5
44,Wyoming,NaN,19,16,13,12,9,8
45,Alaska,NaN,3,1,0,0,1,0
46,Maine,NaN,39,34,30,25,22,19
47,Alabama,NaN,222,196,170,147,125,108
48,Idaho,NaN,68,60,51,43,36,30
49,Montana,NaN,30,25,20,16,12,10
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,108,96,84,73,63,56
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
