,State,495,500,507,514,521,528,535
0,Washington,NaN,51,43,33,25,19,13
1,Illinois,NaN,169,151,134,118,103,90
2,California,NaN,180,148,121,98,80,63
3,Arizona,NaN,54,43,34,24,17,10
4,Massachusetts,NaN,25,20,15,12,9,6
5,Wisconsin,NaN,42,32,24,17,11,7
6,Texas,NaN,171,145,125,107,91,78
7,Nebraska,NaN,1,0,1,0,0,0
8,Utah,NaN,10,5,3,1,0,0
9,Oregon,NaN,34,32,29,25,22,19
10,Florida,NaN,281,239,197,161,128,102
11,New York,NaN,156,129,105,87,70,58
12,Rhode Island,NaN,6,5,4,4,3,2
13,Georgia,NaN,116,101,87,75,64,55
14,New Hampshire,NaN,10,8,8,6,6,5
15,North Carolina,NaN,81,70,60,50,41,35
16,New Jersey,NaN,72,55,42,32,24,19
17,Colorado,NaN,59,54,49,44,39,34
18,Maryland,NaN,107,97,86,76,67,59
19,Nevada,NaN,29,25,21,17,14,10
20,Tennessee,NaN,40,35,30,26,23,21
21,Hawaii,NaN,1,1,1,0,1,0
22,Indiana,NaN,49,42,34,27,22,15
23,Kentucky,NaN,15,6,2,1,0,1
24,Minnesota,NaN,29,20,12,8,4,3
25,Oklahoma,NaN,13,7,4,2,1,0
26,Pennsylvania,NaN,121,95,73,56,42,31
27,South Carolina,NaN,40,34,31,27,23,21
28,District of Columbia,NaN,4,2,2,1,1,0
29,Kansas,NaN,15,12,7,4,2,1
30,Missouri,NaN,102,98,91,78,65,50
31,Vermont,NaN,1,1,1,0,0,0
32,Virginia,NaN,38,26,17,10,6,4
33,Connecticut,NaN,24,21,19,16,15,12
34,Iowa,NaN,19,16,14,12,11,9
35,Louisiana,NaN,28,20,14,8,4,3
36,Ohio,NaN,20,15,10,7,4,3
37,Michigan,NaN,275,229,190,155,127,103
38,South Dakota,NaN,7,6,6,5,4,4
39,Arkansas,NaN,14,10,6,3,2,1
40,Delaware,NaN,4,3,3,1,1,0
41,Mississippi,NaN,21,19,15,11,9,6
42,New Mexico,NaN,47,43,37,30,25,18
43,North Dakota,NaN,3,2,2,1,1,0
44,Wyoming,NaN,3,3,4,3,2,3
45,Alaska,NaN,7,7,7,6,5,5
46,Maine,NaN,9,9,7,7,5,5
47,Alabama,NaN,31,27,23,20,18,15
48,Idaho,NaN,10,9,7,7,6,6
49,Montana,NaN,7,6,6,6,5,4
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,4,2,2,2,1,1
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
