,State,558,563,570,577,584,591,598
0,Washington,NaN,35,32,31,29,27,25
1,Illinois,NaN,37,36,35,35,34,36
2,California,NaN,254,309,360,398,419,421
3,Arizona,NaN,89,101,115,130,144,158
4,Massachusetts,NaN,36,49,66,88,118,152
5,Wisconsin,NaN,29,26,25,22,20,18
6,Texas,NaN,314,396,500,614,732,838
7,Nebraska,NaN,5,5,3,2,2,1
8,Utah,NaN,21,22,22,21,20,19
9,Oregon,NaN,14,12,12,11,10,9
10,Florida,NaN,496,647,797,919,994,1018
11,New York,NaN,29,30,32,33,37,40
12,Rhode Island,NaN,2,1,1,1,0,1
13,Georgia,NaN,88,109,140,180,221,253
14,New Hampshire,NaN,2,2,1,1,1,1
15,North Carolina,NaN,62,73,86,105,125,147
16,New Jersey,NaN,33,34,37,38,41,43
17,Colorado,NaN,26,23,21,20,17,15
18,Maryland,NaN,0,0,0,0,0,0
19,Nevada,NaN,76,86,94,100,103,102
20,Tennessee,NaN,111,171,249,343,434,502
21,Hawaii,NaN,9,12,16,20,27,33
22,Indiana,NaN,27,25,24,23,21,20
23,Kentucky,NaN,0,0,1,0,0,0
24,Minnesota,NaN,10,8,6,5,5,3
25,Oklahoma,NaN,37,47,60,70,80,86
26,Pennsylvania,NaN,19,16,12,9,7,5
27,South Carolina,NaN,42,64,94,130,165,194
28,District of Columbia,NaN,3,3,5,5,7,8
29,Kansas,NaN,83,99,102,96,80,62
30,Missouri,NaN,141,168,197,224,246,261
31,Vermont,NaN,1,0,0,0,0,0
32,Virginia,NaN,30,29,29,29,28,28
33,Connecticut,NaN,7,7,8,7,8,8
34,Iowa,NaN,9,9,8,8,8,7
35,Louisiana,NaN,156,195,209,191,150,107
36,Ohio,NaN,13,12,10,9,9,7
37,Michigan,NaN,17,14,10,7,6,4
38,South Dakota,NaN,2,1,1,1,0,1
39,Arkansas,NaN,98,117,133,144,146,141
40,Delaware,NaN,24,25,26,28,30,30
41,Mississippi,NaN,82,114,150,178,196,196
42,New Mexico,NaN,13,12,11,10,9,9
43,North Dakota,NaN,2,1,2,1,1,1
44,Wyoming,NaN,8,9,10,9,9,9
45,Alaska,NaN,9,13,20,24,29,30
46,Maine,NaN,7,6,5,5,5,4
47,Alabama,NaN,61,78,100,123,144,161
48,Idaho,NaN,11,11,11,11,11,11
49,Montana,NaN,8,8,7,7,6,6
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,10,9,8,7,6,5
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
