,State,691,696,703,710,717,724,731
0,Washington,NaN,138,123,106,85,64,44
1,Illinois,NaN,394,465,482,435,347,250
2,California,NaN,540,514,483,446,405,361
3,Arizona,NaN,353,316,263,204,149,104
4,Massachusetts,NaN,196,216,211,179,137,93
5,Wisconsin,NaN,166,157,142,121,99,78
6,Texas,NaN,302,256,209,164,125,90
7,Nebraska,NaN,65,73,72,65,52,38
8,Utah,NaN,62,52,43,32,23,17
9,Oregon,NaN,97,72,51,34,21,12
10,Florida,NaN,88,56,36,22,13,8
11,New York,NaN,387,401,388,351,295,232
12,Rhode Island,NaN,21,15,8,5,3,2
13,Georgia,NaN,203,177,142,106,75,51
14,New Hampshire,NaN,47,44,39,30,21,13
15,North Carolina,NaN,176,215,250,263,249,214
16,New Jersey,NaN,127,141,143,137,119,98
17,Colorado,NaN,216,190,161,134,109,87
18,Maryland,NaN,133,142,140,124,99,72
19,Nevada,NaN,77,70,63,56,48,41
20,Tennessee,NaN,657,700,600,419,247,126
21,Hawaii,NaN,8,6,3,2,1,0
22,Indiana,NaN,381,434,449,421,364,293
23,Kentucky,NaN,439,469,474,452,411,359
24,Minnesota,NaN,263,256,241,221,198,176
25,Oklahoma,NaN,84,61,44,32,23,16
26,Pennsylvania,NaN,624,629,607,561,499,430
27,South Carolina,NaN,97,100,97,88,73,56
28,District of Columbia,NaN,3,4,5,4,4,3
29,Kansas,NaN,117,152,161,132,86,49
30,Missouri,NaN,69,43,26,15,7,4
31,Vermont,NaN,9,7,6,5,3,2
32,Virginia,NaN,109,105,104,101,97,89
33,Connecticut,NaN,92,123,148,154,143,120
34,Iowa,NaN,87,80,69,57,44,32
35,Louisiana,NaN,38,31,22,15,9,5
36,Ohio,NaN,140,134,128,122,112,101
37,Michigan,NaN,562,504,431,351,273,204
38,South Dakota,NaN,37,30,21,12,6,3
39,Arkansas,NaN,87,85,76,60,44,28
40,Delaware,NaN,25,26,24,20,16,11
41,Mississippi,NaN,28,28,30,32,33,35
42,New Mexico,NaN,61,48,36,26,18,12
43,North Dakota,NaN,29,25,23,21,18,16
44,Wyoming,NaN,37,34,29,27,23,20
45,Alaska,NaN,6,3,2,1,0,0
46,Maine,NaN,32,31,30,29,27,25
47,Alabama,NaN,29,20,12,9,5,4
48,Idaho,NaN,46,37,29,22,16,12
49,Montana,NaN,72,65,59,51,46,39
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,162,176,172,151,121,87
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
