,State,711,717,724,731,738,745,752
0,Washington,NaN,133,161,197,225,238,233
1,Illinois,NaN,448,374,258,153,84,43
2,California,NaN,569,745,911,987,971,903
3,Arizona,NaN,369,320,265,210,160,117
4,Massachusetts,NaN,229,186,133,87,52,30
5,Wisconsin,NaN,223,175,129,88,57,35
6,Texas,NaN,571,655,710,715,668,581
7,Nebraska,NaN,19,12,8,4,2,1
8,Utah,NaN,29,20,14,8,5,2
9,Oregon,NaN,56,39,27,18,11,6
10,Florida,NaN,313,254,161,88,44,21
11,New York,NaN,915,1109,1143,1075,969,855
12,Rhode Island,NaN,33,20,11,5,2,1
13,Georgia,NaN,466,609,637,582,491,400
14,New Hampshire,NaN,67,65,60,55,48,41
15,North Carolina,NaN,154,152,141,125,106,87
16,New Jersey,NaN,422,505,534,518,480,431
17,Colorado,NaN,294,379,444,454,411,344
18,Maryland,NaN,829,1313,1546,1425,1117,792
19,Nevada,NaN,81,74,66,56,46,36
20,Tennessee,NaN,4271,4645,3069,1540,680,283
21,Hawaii,NaN,24,35,44,49,49,46
22,Indiana,NaN,311,257,203,152,111,79
23,Kentucky,NaN,120,80,48,28,15,8
24,Minnesota,NaN,157,119,84,57,36,23
25,Oklahoma,NaN,72,54,37,23,13,7
26,Pennsylvania,NaN,689,592,473,354,249,166
27,South Carolina,NaN,109,116,115,106,90,74
28,District of Columbia,NaN,19,15,9,5,2,1
29,Kansas,NaN,37,28,21,15,10,7
30,Missouri,NaN,46,20,8,4,1,1
31,Vermont,NaN,10,8,6,4,3,2
32,Virginia,NaN,427,551,650,689,657,568
33,Connecticut,NaN,126,141,145,141,128,111
34,Iowa,NaN,66,51,38,27,19,12
35,Louisiana,NaN,120,162,165,146,118,93
36,Ohio,NaN,284,275,259,239,216,193
37,Michigan,NaN,482,339,219,132,74,39
38,South Dakota,NaN,14,8,5,2,1,0
39,Arkansas,NaN,104,85,61,40,24,13
40,Delaware,NaN,29,24,18,11,7,5
41,Mississippi,NaN,70,77,78,74,66,56
42,New Mexico,NaN,123,113,101,85,69,53
43,North Dakota,NaN,12,9,5,4,2,2
44,Wyoming,NaN,11,8,5,3,1,1
45,Alaska,NaN,27,24,20,15,10,6
46,Maine,NaN,51,46,38,31,22,15
47,Alabama,NaN,177,240,255,217,157,101
48,Idaho,NaN,33,29,24,21,17,15
49,Montana,NaN,6,3,1,1,0,0
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,61,46,32,21,13,8
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
