,State,488,493,500,507,514,521,528
0,Washington,NaN,61,56,49,42,35,27
1,Illinois,NaN,176,154,131,109,90,73
2,California,NaN,255,205,154,108,70,43
3,Arizona,NaN,54,46,34,25,16,10
4,Massachusetts,NaN,24,14,8,3,2,0
5,Wisconsin,NaN,21,11,6,3,2,0
6,Texas,NaN,188,160,136,115,98,83
7,Nebraska,NaN,1,0,0,0,0,0
8,Utah,NaN,22,13,6,3,2,0
9,Oregon,NaN,32,27,20,15,10,8
10,Florida,NaN,324,276,228,181,140,106
11,New York,NaN,187,155,127,104,85,70
12,Rhode Island,NaN,7,6,5,5,4,4
13,Georgia,NaN,93,70,50,35,23,15
14,New Hampshire,NaN,12,11,9,8,8,6
15,North Carolina,NaN,73,56,40,27,17,10
16,New Jersey,NaN,126,109,95,83,72,63
17,Colorado,NaN,65,61,55,50,45,39
18,Maryland,NaN,57,48,40,34,28,23
19,Nevada,NaN,17,12,8,6,4,3
20,Tennessee,NaN,49,44,39,35,31,27
21,Hawaii,NaN,4,3,3,2,2,2
22,Indiana,NaN,61,54,46,38,30,22
23,Kentucky,NaN,16,8,2,2,0,0
24,Minnesota,NaN,46,36,28,22,16,12
25,Oklahoma,NaN,7,4,1,1,0,0
26,Pennsylvania,NaN,200,168,139,114,92,74
27,South Carolina,NaN,29,16,8,4,2,1
28,District of Columbia,NaN,5,4,4,3,2,2
29,Kansas,NaN,8,3,1,1,0,0
30,Missouri,NaN,118,127,132,132,125,113
31,Vermont,NaN,2,1,1,1,1,1
32,Virginia,NaN,73,61,47,36,26,19
33,Connecticut,NaN,31,29,25,21,20,16
34,Iowa,NaN,20,16,15,12,11,9
35,Louisiana,NaN,35,27,19,13,7,5
36,Ohio,NaN,47,269,604,578,385,222
37,Michigan,NaN,324,274,230,189,155,127
38,South Dakota,NaN,8,7,7,5,5,4
39,Arkansas,NaN,33,37,42,45,47,44
40,Delaware,NaN,7,4,3,2,1,1
41,Mississippi,NaN,20,17,14,11,9,7
42,New Mexico,NaN,10,7,4,3,1,1
43,North Dakota,NaN,4,2,2,2,1,1
44,Wyoming,NaN,2,1,2,1,1,0
45,Alaska,NaN,118,371,300,136,55,21
46,Maine,NaN,8,5,5,3,2,1
47,Alabama,NaN,75,85,98,112,125,135
48,Idaho,NaN,7,5,4,2,2,1
49,Montana,NaN,9,21,34,31,20,11
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,4,3,3,2,1,1
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
