,State,641,647,654,661,668,675
0,Washington,NaN,11847,10046,8380,6879,5562
1,Illinois,NaN,10610,7995,5832,4216,3017
2,California,NaN,36844,34031,30587,26758,22802
3,Arizona,NaN,14975,14243,13259,12097,10832
4,Massachusetts,NaN,6973,5743,4590,3560,2679
5,Wisconsin,NaN,11423,9028,6989,5320,3996
6,Texas,NaN,27983,22330,17610,13760,10671
7,Nebraska,NaN,3100,2664,2259,1892,1569
8,Utah,NaN,7319,6221,5181,4237,3408
9,Oregon,NaN,8594,6516,5002,3762,2791
10,Florida,NaN,9875,6964,4828,3296,2220
11,New York,NaN,25248,22276,19357,16579,14005
12,Rhode Island,NaN,1319,1041,783,562,386
13,Georgia,NaN,6545,4542,3124,2133,1447
14,New Hampshire,NaN,3435,3130,2732,2282,1821
15,North Carolina,NaN,10898,7874,5562,3843,2598
16,New Jersey,NaN,7341,6101,4999,4041,3224
17,Colorado,NaN,16472,15940,15000,13740,12266
18,Maryland,NaN,4950,4133,3403,2766,2221
19,Nevada,NaN,2837,2288,1820,1429,1109
20,Tennessee,NaN,7656,5683,4170,3030,2182
21,Hawaii,NaN,528,358,238,156,101
22,Indiana,NaN,8442,6754,5353,4207,3282
23,Kentucky,NaN,7869,5798,4190,2975,2079
24,Minnesota,NaN,15774,13525,11377,9411,7668
25,Oklahoma,NaN,5128,3858,2808,2021,1433
26,Pennsylvania,NaN,26033,21752,17343,13195,9578
27,South Carolina,NaN,4646,3169,2135,1422,938
28,District of Columbia,NaN,459,350,261,191,136
29,Kansas,NaN,4651,3968,3326,2743,2226
30,Missouri,NaN,5315,4269,3391,2668,2080
31,Vermont,NaN,1305,1194,1065,925,785
32,Virginia,NaN,9829,7806,6085,4659,3506
33,Connecticut,NaN,3453,3551,3525,3382,3133
34,Iowa,NaN,5180,4149,3285,2577,2006
35,Louisiana,NaN,2320,1694,1226,881,628
36,Ohio,NaN,21728,17676,14168,11213,8777
37,Michigan,NaN,29980,28844,27023,24692,22050
38,South Dakota,NaN,1997,1635,1290,1004,766
39,Arkansas,NaN,1990,1290,832,530,335
40,Delaware,NaN,1840,1480,1165,899,680
41,Mississippi,NaN,2670,2232,1847,1515,1233
42,New Mexico,NaN,4220,3602,2931,2280,1698
43,North Dakota,NaN,3361,2982,2575,2168,1786
44,Wyoming,NaN,2336,1737,1227,852,579
45,Alaska,NaN,4362,3376,2507,1800,1256
46,Maine,NaN,2705,2354,1998,1655,1340
47,Alabama,NaN,4605,3848,3174,2595,2105
48,Idaho,NaN,7217,6430,5609,4801,4039
49,Montana,NaN,5295,4699,4066,3437,2845
50,Puerto Rico,NaN,316,176,97,52,27
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,5075,4121,3317,2649,2101
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
