,State,669,675,682,689,696,703
0,Washington,NaN,10629,9483,8277,7050,5850
1,Illinois,NaN,32018,34284,34350,32158,28227
2,California,NaN,34420,30464,25842,20932,16142
3,Arizona,NaN,26599,26558,25386,23226,20370
4,Massachusetts,NaN,24047,28341,28900,21713,6110
5,Wisconsin,NaN,26482,27230,25559,21917,17302
6,Texas,NaN,26651,27765,28333,28302,27660
7,Nebraska,NaN,6634,6621,6350,5847,5175
8,Utah,NaN,10481,9593,8470,7218,5944
9,Oregon,NaN,4961,4241,3546,2899,2317
10,Florida,NaN,11884,12876,13549,13861,13767
11,New York,NaN,54123,63068,70397,74822,75402
12,Rhode Island,NaN,3652,3618,2938,1941,1081
13,Georgia,NaN,18351,33335,57281,90511,125710
14,New Hampshire,NaN,7384,7134,5922,3689,797
15,North Carolina,NaN,14877,15581,15581,14851,13444
16,New Jersey,NaN,16408,19239,21564,22934,23008
17,Colorado,NaN,20305,18321,15805,13028,10265
18,Maryland,NaN,7058,7762,8350,8771,8989
19,Nevada,NaN,4554,4400,4153,3829,3451
20,Tennessee,NaN,10566,11823,12945,13838,14429
21,Hawaii,NaN,697,619,535,448,362
22,Indiana,NaN,25302,30274,34892,38524,40571
23,Kentucky,NaN,10604,10746,10508,9883,8922
24,Minnesota,NaN,30813,30153,27851,24242,19903
25,Oklahoma,NaN,7963,9747,11532,13139,14360
26,Pennsylvania,NaN,43157,40172,32423,22194,12860
27,South Carolina,NaN,4310,3935,3535,3126,2721
28,District of Columbia,NaN,595,557,497,422,338
29,Kansas,NaN,9100,9653,9842,9620,9000
30,Missouri,NaN,11908,13150,14074,14562,14542
31,Vermont,NaN,2854,2845,2597,2148,1597
32,Virginia,NaN,10102,9762,9092,8133,6965
33,Connecticut,NaN,6814,8860,10537,11242,10560
34,Iowa,NaN,11638,12652,13118,12923,12082
35,Louisiana,NaN,3087,3074,3035,2974,2893
36,Ohio,NaN,43188,46899,48499,47619,44364
37,Michigan,NaN,61328,67885,68339,62180,51287
38,South Dakota,NaN,3102,3049,2863,2563,2189
39,Arkansas,NaN,5532,6665,7812,8875,9743
40,Delaware,NaN,2871,3262,3530,3621,3508
41,Mississippi,NaN,2212,2226,2220,2193,2147
42,New Mexico,NaN,10532,9739,8118,6103,4166
43,North Dakota,NaN,2959,2587,2184,1787,1421
44,Wyoming,NaN,1331,1016,756,551,395
45,Alaska,NaN,2863,2484,2037,1588,1180
46,Maine,NaN,6195,6593,6443,5721,4583
47,Alabama,NaN,2514,2077,1704,1389,1126
48,Idaho,NaN,2214,1643,1209,884,643
49,Montana,NaN,2818,2274,1795,1388,1052
50,Puerto Rico,NaN,852,810,740,648,543
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,7824,9332,10567,11219,11056
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
