,State,536,542,549,556,563,570
0,Washington,NaN,2321,2263,2240,2235,2231
1,Illinois,NaN,3566,4927,6917,9722,13562
2,California,NaN,14045,18565,24490,31994,41195
3,Arizona,NaN,4683,5462,6435,7602,8950
4,Massachusetts,NaN,633,713,821,954,1109
5,Wisconsin,NaN,793,966,1206,1527,1947
6,Texas,NaN,15781,20430,26756,35156,46062
7,Nebraska,NaN,703,1034,1516,2209,3194
8,Utah,NaN,3437,4147,4972,5906,6937
9,Oregon,NaN,986,948,964,1032,1148
10,Florida,NaN,32280,49999,79467,126621,196751
11,New York,NaN,3721,4455,5459,6760,8393
12,Rhode Island,NaN,96,93,91,89,86
13,Georgia,NaN,6273,10274,17060,28226,45949
14,New Hampshire,NaN,147,157,174,198,228
15,North Carolina,NaN,3598,5096,7399,10702,15168
16,New Jersey,NaN,1589,1665,1751,1839,1922
17,Colorado,NaN,3427,3789,4159,4523,4868
18,Maryland,NaN,517,598,726,906,1147
19,Nevada,NaN,4927,6458,8406,10789,13566
20,Tennessee,NaN,1700,2436,3600,5398,8124
21,Hawaii,NaN,440,513,607,722,859
22,Indiana,NaN,2577,3084,3756,4605,5641
23,Kentucky,NaN,1199,1339,1575,1918,2384
24,Minnesota,NaN,968,1358,1938,2770,3945
25,Oklahoma,NaN,3096,4310,6017,8381,11590
26,Pennsylvania,NaN,1073,1120,1235,1402,1615
27,South Carolina,NaN,2232,3483,5541,8870,14149
28,District of Columbia,NaN,78,88,102,121,145
29,Kansas,NaN,2687,4063,6118,9117,13371
30,Missouri,NaN,11404,14343,17762,21589,25673
31,Vermont,NaN,23,20,18,16,14
32,Virginia,NaN,1230,1348,1533,1793,2132
33,Connecticut,NaN,488,566,650,735,818
34,Iowa,NaN,564,628,716,827,966
35,Louisiana,NaN,7090,11707,20202,35337,60947
36,Ohio,NaN,1755,2066,2620,3494,4802
37,Michigan,NaN,1368,1578,1916,2410,3097
38,South Dakota,NaN,88,102,123,153,194
39,Arkansas,NaN,6898,9989,14386,20404,28179
40,Delaware,NaN,168,171,178,187,197
41,Mississippi,NaN,3201,5262,8732,14402,23265
42,New Mexico,NaN,600,684,796,934,1094
43,North Dakota,NaN,89,93,104,123,151
44,Wyoming,NaN,752,978,1270,1633,2064
45,Alaska,NaN,364,480,642,856,1132
46,Maine,NaN,109,101,96,94,92
47,Alabama,NaN,2234,2864,3770,5040,6784
48,Idaho,NaN,603,673,789,962,1206
49,Montana,NaN,392,445,519,616,739
50,Puerto Rico,NaN,521,683,891,1143,1432
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,263,237,215,194,174
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
