,State,655,661,668,675,682,689
0,Washington,NaN,12719,11500,10197,8873,7581
1,Illinois,NaN,17523,17465,16853,15760,14317
2,California,NaN,44273,43196,40807,37336,33101
3,Arizona,NaN,23716,25437,26305,26195,25119
4,Massachusetts,NaN,7662,6575,5424,4300,3275
5,Wisconsin,NaN,19155,23021,25898,26939,25811
6,Texas,NaN,17712,13820,10698,8228,6294
7,Nebraska,NaN,4243,3494,2796,2213,1732
8,Utah,NaN,11166,10907,10318,9465,8433
9,Oregon,NaN,6787,6130,5436,4736,4059
10,Florida,NaN,6374,4535,3184,2207,1513
11,New York,NaN,20752,17970,15345,12926,10746
12,Rhode Island,NaN,922,679,475,316,199
13,Georgia,NaN,6394,4308,2904,1945,1295
14,New Hampshire,NaN,2652,2117,1590,1120,737
15,North Carolina,NaN,9527,7486,5728,4267,3096
16,New Jersey,NaN,5560,4548,3667,2915,2285
17,Colorado,NaN,20022,19297,17973,16198,14151
18,Maryland,NaN,3557,2922,2374,1909,1519
19,Nevada,NaN,4694,4762,4730,4599,4379
20,Tennessee,NaN,4212,3078,2231,1606,1149
21,Hawaii,NaN,856,815,760,693,619
22,Indiana,NaN,8329,7368,6455,5604,4826
23,Kentucky,NaN,7665,6754,5836,4951,4128
24,Minnesota,NaN,27579,36811,46501,54112,57342
25,Oklahoma,NaN,2743,1975,1401,981,677
26,Pennsylvania,NaN,19032,14170,9863,6499,4032
27,South Carolina,NaN,4591,3969,3382,2845,2365
28,District of Columbia,NaN,276,201,142,98,66
29,Kansas,NaN,4362,3794,3239,2716,2238
30,Missouri,NaN,5942,5376,4802,4240,3705
31,Vermont,NaN,1683,1429,1167,927,715
32,Virginia,NaN,6053,4628,3476,2567,1863
33,Connecticut,NaN,1945,1619,1305,1019,769
34,Iowa,NaN,7544,7577,7442,7151,6730
35,Louisiana,NaN,1462,1072,781,566,407
36,Ohio,NaN,29361,31757,33327,33942,33516
37,Michigan,NaN,26515,24099,21390,18584,15842
38,South Dakota,NaN,2391,2291,2129,1920,1682
39,Arkansas,NaN,2294,1941,1623,1341,1097
40,Delaware,NaN,1170,897,676,500,364
41,Mississippi,NaN,2139,1831,1556,1313,1101
42,New Mexico,NaN,7889,7898,7387,6464,5315
43,North Dakota,NaN,2506,2071,1665,1306,1002
44,Wyoming,NaN,1954,1569,1219,922,682
45,Alaska,NaN,2658,1831,1224,798,511
46,Maine,NaN,2858,2495,2112,1734,1383
47,Alabama,NaN,3431,2853,2353,1926,1567
48,Idaho,NaN,4009,3061,2312,1728,1280
49,Montana,NaN,4068,3434,2836,2297,1828
50,Puerto Rico,NaN,432,331,248,181,129
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,4288,3509,2848,2295,1838
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
