,State,634,640,647,654,661,668
0,Washington,NaN,12972,11060,9279,7662,6230
1,Illinois,NaN,11796,9027,6716,4920,3554
2,California,NaN,35987,32016,27731,23415,19289
3,Arizona,NaN,16901,16898,16482,15697,14612
4,Massachusetts,NaN,8064,6843,5640,4517,3516
5,Wisconsin,NaN,13104,10452,8143,6224,4684
6,Texas,NaN,36364,29438,23451,18472,14415
7,Nebraska,NaN,3712,3254,2808,2390,2010
8,Utah,NaN,7820,6728,5665,4679,3798
9,Oregon,NaN,5876,4709,3712,2884,2211
10,Florida,NaN,14654,10840,7865,5610,3940
11,New York,NaN,27918,25002,22017,19080,16284
12,Rhode Island,NaN,1319,1017,749,528,356
13,Georgia,NaN,9296,6518,4518,3103,2114
14,New Hampshire,NaN,3598,3416,3116,2726,2283
15,North Carolina,NaN,14020,10238,7303,5090,3468
16,New Jersey,NaN,8859,7504,6259,5146,4174
17,Colorado,NaN,16783,16765,16274,15360,14111
18,Maryland,NaN,6500,5811,5110,4425,3778
19,Nevada,NaN,3460,2836,2289,1822,1433
20,Tennessee,NaN,11539,9082,7043,5392,4082
21,Hawaii,NaN,772,533,362,243,160
22,Indiana,NaN,10242,8268,6603,5223,4098
23,Kentucky,NaN,10589,7978,5871,4232,2995
24,Minnesota,NaN,20213,20264,19773,18790,17410
25,Oklahoma,NaN,5161,3933,2950,2181,1592
26,Pennsylvania,NaN,29850,26189,21971,17625,13522
27,South Carolina,NaN,6677,4610,3137,2108,1400
28,District of Columbia,NaN,433,300,204,136,89
29,Kansas,NaN,5429,4730,4046,3400,2811
30,Missouri,NaN,6529,5307,4260,3381,2657
31,Vermont,NaN,1352,1266,1154,1025,887
32,Virginia,NaN,12137,9834,7813,6095,4671
33,Connecticut,NaN,2171,1759,1387,1065,795
34,Iowa,NaN,6269,5071,4047,3195,2499
35,Louisiana,NaN,2871,2075,1487,1059,749
36,Ohio,NaN,26370,21831,17761,14233,11257
37,Michigan,NaN,31351,31080,29943,28067,25639
38,South Dakota,NaN,1750,1456,1187,949,745
39,Arkansas,NaN,2585,1733,1110,710,450
40,Delaware,NaN,2432,2091,1755,1439,1155
41,Mississippi,NaN,2513,1749,1206,825,560
42,New Mexico,NaN,4533,4057,3493,2901,2333
43,North Dakota,NaN,4673,4473,4116,3650,3129
44,Wyoming,NaN,2042,1598,1215,902,657
45,Alaska,NaN,5604,4552,3515,2601,1859
46,Maine,NaN,3912,3667,3333,2941,2521
47,Alabama,NaN,3301,2056,1270,779,475
48,Idaho,NaN,7718,6991,6192,5371,4573
49,Montana,NaN,5781,5267,4666,4026,3391
50,Puerto Rico,NaN,483,289,164,91,50
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,6091,4982,4031,3233,2572
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
