,State,592,598,605,612,619,626
0,Washington,NaN,23917,23745,22772,21043,18710
1,Illinois,NaN,28954,27761,25288,21896,18056
2,California,NaN,94712,89019,80458,69905,58394
3,Arizona,NaN,22776,22212,20967,19141,16896
4,Massachusetts,NaN,12616,13141,13237,12864,12038
5,Wisconsin,NaN,15416,16276,16575,16236,15275
6,Texas,NaN,119150,110450,97973,83317,68110
7,Nebraska,NaN,7208,8370,9319,9907,10028
8,Utah,NaN,8934,8943,8695,8210,7527
9,Oregon,NaN,17314,17435,16932,15825,14221
10,Florida,NaN,110974,87475,65036,45830,30747
11,New York,NaN,34872,34997,34373,32975,30855
12,Rhode Island,NaN,1884,1704,1474,1214,948
13,Georgia,NaN,74466,75035,71196,63493,53265
14,New Hampshire,NaN,2750,3133,3480,3758,3935
15,North Carolina,NaN,43725,40331,35948,30949,25744
16,New Jersey,NaN,14754,14712,14335,13622,12600
17,Colorado,NaN,13818,14863,15550,15798,15569
18,Maryland,NaN,9553,10183,10568,10662,10449
19,Nevada,NaN,7144,6569,5882,5132,4366
20,Tennessee,NaN,62346,66520,66303,61497,53068
21,Hawaii,NaN,6324,6325,6052,5528,4813
22,Indiana,NaN,39087,44946,49439,51770,51438
23,Kentucky,NaN,37080,39713,39973,37591,32944
24,Minnesota,NaN,10077,9548,8882,8111,7270
25,Oklahoma,NaN,19076,18787,17845,16322,14368
26,Pennsylvania,NaN,30002,34193,37472,39325,39390
27,South Carolina,NaN,42353,44133,43272,39804,34349
28,District of Columbia,NaN,1367,1361,1314,1229,1111
29,Kansas,NaN,11842,12213,12175,11718,10883
30,Missouri,NaN,13307,11431,9593,7877,6340
31,Vermont,NaN,1131,1219,1286,1323,1328
32,Virginia,NaN,28755,32533,35559,37401,37739
33,Connecticut,NaN,4691,4567,4306,3924,3448
34,Iowa,NaN,10171,11288,12132,12596,12611
35,Louisiana,NaN,9749,5909,3522,2066,1194
36,Ohio,NaN,49790,61392,72224,80408,84146
37,Michigan,NaN,19780,22387,24750,26664,27937
38,South Dakota,NaN,4904,6521,8170,9501,10121
39,Arkansas,NaN,12775,11146,9397,7669,6068
40,Delaware,NaN,3048,3233,3326,3312,3189
41,Mississippi,NaN,16285,13230,10367,7857,5771
42,New Mexico,NaN,6001,5712,5180,4462,3647
43,North Dakota,NaN,3848,5144,6570,7910,8863
44,Wyoming,NaN,4189,4562,4661,4446,3956
45,Alaska,NaN,4532,4781,4830,4660,4292
46,Maine,NaN,4810,7961,12360,17514,21889
47,Alabama,NaN,30120,28412,25561,21926,17953
48,Idaho,NaN,7786,8730,9531,10096,10350
49,Montana,NaN,5170,6263,7352,8315,9015
50,Puerto Rico,NaN,4230,3397,2580,1849,1247
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,14319,18709,23369,27620,30578
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
