,State,620,626,633,640,647,654
0,Washington,NaN,13942,11514,9349,7469,5876
1,Illinois,NaN,16310,13151,10312,7895,5924
2,California,NaN,27934,20517,14738,10364,7140
3,Arizona,NaN,13950,11968,10074,8335,6791
4,Massachusetts,NaN,10734,9697,8519,7283,6064
5,Wisconsin,NaN,15997,13205,10612,8326,6402
6,Texas,NaN,49935,36357,25993,18315,12750
7,Nebraska,NaN,4516,4110,3668,3215,2774
8,Utah,NaN,7930,6801,5705,4692,3790
9,Oregon,NaN,8604,7189,5884,4727,3732
10,Florida,NaN,23431,15047,9437,5799,3499
11,New York,NaN,31635,29325,26644,23738,20746
12,Rhode Island,NaN,1600,1288,989,725,507
13,Georgia,NaN,17731,12829,9113,6371,4391
14,New Hampshire,NaN,3601,3654,3600,3440,3187
15,North Carolina,NaN,21758,15862,11310,7893,5397
16,New Jersey,NaN,13011,11938,10755,9525,8303
17,Colorado,NaN,12042,11151,10107,8976,7818
18,Maryland,NaN,7358,6763,6106,5420,4735
19,Nevada,NaN,4955,4209,3511,2879,2325
20,Tennessee,NaN,10830,6466,3802,2209,1270
21,Hawaii,NaN,1587,1145,810,562,383
22,Indiana,NaN,15319,12734,10428,8425,6725
23,Kentucky,NaN,18128,14596,11365,8585,6308
24,Minnesota,NaN,16998,17103,16806,16137,15153
25,Oklahoma,NaN,8189,6450,4982,3781,2823
26,Pennsylvania,NaN,31469,29254,26221,22676,18944
27,South Carolina,NaN,9314,5785,3528,2119,1254
28,District of Columbia,NaN,1203,1080,943,800,662
29,Kansas,NaN,5874,4807,3865,3058,2383
30,Missouri,NaN,8190,6689,5386,4282,3367
31,Vermont,NaN,1479,1469,1420,1338,1228
32,Virginia,NaN,16971,14300,11775,9483,7474
33,Connecticut,NaN,3195,2739,2284,1855,1466
34,Iowa,NaN,12303,11899,11155,10155,8998
35,Louisiana,NaN,4135,2865,1965,1337,903
36,Ohio,NaN,35319,30347,25514,21047,17078
37,Michigan,NaN,26222,26700,26449,25485,23895
38,South Dakota,NaN,2537,2265,1972,1677,1394
39,Arkansas,NaN,5240,4032,3052,2278,1679
40,Delaware,NaN,2761,2505,2217,1916,1619
41,Mississippi,NaN,4960,3554,2508,1747,1204
42,New Mexico,NaN,3740,3207,2663,2146,1683
43,North Dakota,NaN,4124,4113,3959,3678,3304
44,Wyoming,NaN,2909,2452,1989,1560,1189
45,Alaska,NaN,9138,8903,7894,6406,4809
46,Maine,NaN,4470,4691,4746,4626,4342
47,Alabama,NaN,9613,6668,4560,3078,2056
48,Idaho,NaN,10004,9931,9552,8908,8064
49,Montana,NaN,7623,7887,7841,7488,6872
50,Puerto Rico,NaN,727,452,272,158,89
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,9373,8094,6873,5752,4752
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
