,State,648,654,661,668,675,682
0,Washington,NaN,16663,16753,16419,15705,14658
1,Illinois,NaN,13125,11749,10360,9030,7804
2,California,NaN,48861,52218,53891,53646,51492
3,Arizona,NaN,22449,25467,27804,29160,29317
4,Massachusetts,NaN,8361,7478,6447,5355,4284
5,Wisconsin,NaN,8913,6837,5159,3843,2833
6,Texas,NaN,22786,18014,14103,10953,8451
7,Nebraska,NaN,8719,12809,17393,21198,22601
8,Utah,NaN,11947,12382,12374,11928,11100
9,Oregon,NaN,5725,4418,3346,2502,1848
10,Florida,NaN,8321,6012,4277,3001,2079
11,New York,NaN,22213,19296,16520,13947,11618
12,Rhode Island,NaN,1028,770,549,373,242
13,Georgia,NaN,13457,16564,20136,23869,27541
14,New Hampshire,NaN,3037,2607,2128,1648,1208
15,North Carolina,NaN,8290,5882,4075,2757,1821
16,New Jersey,NaN,6751,5574,4534,3637,2878
17,Colorado,NaN,19128,19096,18442,17237,15609
18,Maryland,NaN,4143,3418,2785,2244,1788
19,Nevada,NaN,2295,1825,1432,1110,850
20,Tennessee,NaN,5534,4042,2925,2099,1496
21,Hawaii,NaN,1072,1169,1243,1291,1308
22,Indiana,NaN,8792,7683,6646,5697,4843
23,Kentucky,NaN,8327,7330,6339,5367,4458
24,Minnesota,NaN,16532,15117,13528,11864,10216
25,Oklahoma,NaN,3763,2741,1973,1400,979
26,Pennsylvania,NaN,21455,16945,12722,9075,6143
27,South Carolina,NaN,3290,2233,1498,995,655
28,District of Columbia,NaN,356,265,194,138,96
29,Kansas,NaN,3998,3479,2975,2500,2067
30,Missouri,NaN,5447,4657,3935,3290,2723
31,Vermont,NaN,1218,1084,940,795,655
32,Virginia,NaN,7750,6033,4612,3465,2559
33,Connecticut,NaN,1612,1243,931,678,480
34,Iowa,NaN,5367,4384,3539,2827,2240
35,Louisiana,NaN,1974,1456,1066,774,559
36,Ohio,NaN,17755,14246,11288,8847,6871
37,Michigan,NaN,28102,26499,24360,21872,19220
38,South Dakota,NaN,2498,2495,2415,2266,2063
39,Arkansas,NaN,2769,2390,2035,1712,1423
40,Delaware,NaN,1358,1050,797,595,437
41,Mississippi,NaN,3057,2866,2656,2437,2217
42,New Mexico,NaN,7454,7955,7881,7257,6227
43,North Dakota,NaN,2984,2577,2172,1791,1448
44,Wyoming,NaN,2349,1962,1577,1226,929
45,Alaska,NaN,3368,2503,1797,1255,856
46,Maine,NaN,3188,2885,2533,2159,1788
47,Alabama,NaN,4104,3445,2865,2362,1933
48,Idaho,NaN,5750,4877,4067,3341,2708
49,Montana,NaN,4729,4089,3451,2851,2309
50,Puerto Rico,NaN,488,370,274,198,139
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,4264,3449,2768,2206,1749
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
