,State,529,535,542,549,556,563
0,Washington,NaN,2430,2315,2255,2227,2212
1,Illinois,NaN,2229,2571,3003,3519,4111
2,California,NaN,9321,12505,16919,22767,30226
3,Arizona,NaN,4357,5402,6924,9029,11800
4,Massachusetts,NaN,281,227,186,154,127
5,Wisconsin,NaN,485,479,497,532,581
6,Texas,NaN,12472,15778,20419,26722,35065
7,Nebraska,NaN,313,386,480,598,743
8,Utah,NaN,3659,4693,5987,7556,9397
9,Oregon,NaN,1043,916,831,784,768
10,Florida,NaN,14851,17416,21366,27173,35364
11,New York,NaN,2413,2602,2895,3271,3715
12,Rhode Island,NaN,102,96,93,90,88
13,Georgia,NaN,2964,3590,4617,6208,8574
14,New Hampshire,NaN,123,120,122,130,142
15,North Carolina,NaN,1788,1740,1786,1919,2136
16,New Jersey,NaN,1477,1527,1597,1675,1752
17,Colorado,NaN,3094,3426,3784,4146,4494
18,Maryland,NaN,362,320,293,277,268
19,Nevada,NaN,4444,6076,8283,11144,14664
20,Tennessee,NaN,613,607,631,681,753
21,Hawaii,NaN,347,387,444,517,607
22,Indiana,NaN,2228,2573,3069,3713,4500
23,Kentucky,NaN,881,811,785,800,852
24,Minnesota,NaN,487,455,453,475,517
25,Oklahoma,NaN,2045,2696,3592,4802,6414
26,Pennsylvania,NaN,977,937,959,1016,1091
27,South Carolina,NaN,753,801,900,1059,1293
28,District of Columbia,NaN,59,56,56,56,58
29,Kansas,NaN,1385,1881,2564,3485,4704
30,Missouri,NaN,8956,11401,14322,17691,21413
31,Vermont,NaN,17,14,11,9,7
32,Virginia,NaN,595,430,323,251,202
33,Connecticut,NaN,352,357,370,388,410
34,Iowa,NaN,522,564,628,714,825
35,Louisiana,NaN,2791,3298,4081,5233,6866
36,Ohio,NaN,1690,1658,1724,1905,2225
37,Michigan,NaN,1070,1051,1085,1174,1320
38,South Dakota,NaN,94,107,128,157,197
39,Arkansas,NaN,3769,5149,7035,9541,12769
40,Delaware,NaN,156,152,153,157,164
41,Mississippi,NaN,1506,1960,2616,3544,4840
42,New Mexico,NaN,485,489,508,540,581
43,North Dakota,NaN,61,47,37,30,25
44,Wyoming,NaN,684,914,1234,1662,2206
45,Alaska,NaN,255,300,359,431,514
46,Maine,NaN,86,62,46,35,27
47,Alabama,NaN,1545,1816,2208,2745,3458
48,Idaho,NaN,429,412,417,447,507
49,Montana,NaN,358,392,445,518,613
50,Puerto Rico,NaN,237,220,205,189,170
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,272,237,213,193,177
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
