,State,732,738,745,752,759,766
0,Washington,NaN,123290,114436,97323,76413,55890
1,Illinois,NaN,105777,67773,40730,23310,12841
2,California,NaN,724724,587365,434541,296617,190006
3,Arizona,NaN,151194,148057,129249,100740,71335
4,Massachusetts,NaN,96826,69257,47561,31398,20082
5,Wisconsin,NaN,34924,22202,13831,8402,5027
6,Texas,NaN,375086,354420,310234,253316,194548
7,Nebraska,NaN,48715,56100,52139,38655,23517
8,Utah,NaN,109904,102835,79234,51751,30029
9,Oregon,NaN,49746,43863,36437,28536,21234
10,Florida,NaN,407091,252867,141526,74113,37143
11,New York,NaN,285162,169503,95575,52028,27516
12,Rhode Island,NaN,13358,8944,6451,5039,4299
13,Georgia,NaN,174391,136154,98416,67149,43896
14,New Hampshire,NaN,21167,19548,17285,14609,11875
15,North Carolina,NaN,259312,239583,198601,149709,104467
16,New Jersey,NaN,42818,22850,11961,6184,3159
17,Colorado,NaN,61981,49711,38138,28190,20194
18,Maryland,NaN,20345,10726,5589,2861,1448
19,Nevada,NaN,42361,37712,31799,25429,19448
20,Tennessee,NaN,102189,92976,80025,65564,51460
21,Hawaii,NaN,28292,21736,14759,9052,5116
22,Indiana,NaN,91299,84274,73971,61897,49558
23,Kentucky,NaN,173372,191156,164361,109690,59476
24,Minnesota,NaN,89802,84577,74761,61712,47942
25,Oklahoma,NaN,161973,202699,183969,118309,57220
26,Pennsylvania,NaN,37347,17415,8165,3798,1765
27,South Carolina,NaN,150784,146169,120279,85102,53313
28,District of Columbia,NaN,5364,2652,1247,568,252
29,Kansas,NaN,100912,98920,81345,56832,34828
30,Missouri,NaN,110802,102228,84308,62804,42992
31,Vermont,NaN,9534,7527,5505,3774,2450
32,Virginia,NaN,92275,77709,63121,49823,38330
33,Connecticut,NaN,34479,25773,18771,13366,9331
34,Iowa,NaN,24801,19571,15121,11444,8522
35,Louisiana,NaN,77082,69120,59221,48747,38760
36,Ohio,NaN,81476,51485,31953,19397,11606
37,Michigan,NaN,108303,89077,69158,51196,36415
38,South Dakota,NaN,28230,29037,25044,18278,11639
39,Arkansas,NaN,106955,107559,87656,58739,33774
40,Delaware,NaN,8162,4835,2863,1666,962
41,Mississippi,NaN,44641,39822,33474,26754,20485
42,New Mexico,NaN,49614,47078,37534,25487,15217
43,North Dakota,NaN,19496,19566,17238,13418,9424
44,Wyoming,NaN,13324,14667,13034,9378,5671
45,Alaska,NaN,33652,33311,22564,10944,4250
46,Maine,NaN,19939,31847,43714,47614,39159
47,Alabama,NaN,91697,89649,79761,65026,49157
48,Idaho,NaN,29006,40669,50438,53380,47232
49,Montana,NaN,11600,11792,11592,10962,9988
50,Puerto Rico,NaN,51060,18840,5254,1218,236
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,45689,49953,48227,40845,30611
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
