,State,466,472,479,486,493,500
0,Washington,404709,8804,7998,6977,5825,4647
1,Illinois,1339621,16108,13160,10278,7681,5495
2,California,3744937,9970,7736,5734,4053,2728
3,Arizona,863927,5063,4809,4439,3981,3472
4,Massachusetts,691172,7018,5129,3519,2252,1335
5,Wisconsin,661685,4118,3356,2633,1996,1465
6,Texas,2897110,21881,20185,18095,15782,13405
7,Nebraska,220127,1402,1110,854,642,473
8,Utah,398012,2499,2355,2172,1959,1726
9,Oregon,186344,5939,5976,5788,5384,4808
10,Florida,2242778,31061,25692,20533,15860,11842
11,New York,2054848,19438,13792,9385,6125,3833
12,Rhode Island,148186,1445,1052,721,463,276
13,Georgia,1102789,8789,8832,8739,8496,8109
14,New Hampshire,95377,1374,970,647,412,252
15,North Carolina,969752,12229,11348,10278,9090,7854
16,New Jersey,1000010,12925,9395,6480,4243,2637
17,Colorado,513765,11623,10769,9555,8132,6646
18,Maryland,448989,4908,3755,2766,1956,1326
19,Nevada,315438,2525,2385,2185,1945,1684
20,Tennessee,847430,6117,4814,3714,2806,2082
21,Hawaii,34082,594,510,416,322,235
22,Indiana,722646,7624,7182,6588,5889,5133
23,Kentucky,445139,4276,4317,4265,4121,3895
24,Minnesota,579235,9103,7332,5654,4173,2946
25,Oklahoma,448305,1637,1491,1338,1183,1033
26,Pennsylvania,1157285,20278,16403,12616,9213,6376
27,South Carolina,580273,4732,4128,3549,3005,2505
28,District of Columbia,47800,390,291,207,140,90
29,Kansas,310600,1658,1622,1542,1429,1294
30,Missouri,593474,4742,4887,4938,4873,4688
31,Vermont,23126,399,278,183,113,65
32,Virginia,661314,6111,4847,3695,2709,1909
33,Connecticut,339233,3541,2595,1804,1188,740
34,Iowa,365524,2050,1646,1277,961,702
35,Louisiana,458581,3070,2996,2879,2730,2560
36,Ohio,1075004,9048,7624,6247,4990,3895
37,Michigan,940175,20999,14444,9562,6112,3779
38,South Dakota,122660,487,322,207,130,80
39,Arkansas,336105,1338,1342,1324,1284,1224
40,Delaware,104909,1319,978,696,475,311
41,Mississippi,311900,1503,1464,1413,1352,1280
42,New Mexico,197733,1435,1314,1156,982,805
43,North Dakota,107708,907,816,716,615,520
44,Wyoming,58142,457,466,467,461,448
45,Alaska,68148,1094,1015,922,820,715
46,Maine,61847,1780,1510,1219,935,680
47,Alabama,528597,2168,1868,1584,1322,1087
48,Idaho,187656,1119,948,788,644,518
49,Montana,109030,920,881,824,755,677
50,Puerto Rico,133047,4098,3131,2312,1643,1122
51,Virgin Islands,3138,NaN,NaN,NaN,NaN,NaN
52,Guam,7981,NaN,NaN,NaN,NaN,NaN
53,West Virginia,153918,2265,2042,1809,1578,1358
54,Northern Mariana Islands,168,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN
