,State,606,612,619,626,633,640
0,Washington,NaN,23163,21518,19280,16657,13880
1,Illinois,NaN,24828,21613,18003,14400,11104
2,California,NaN,46788,35875,26785,19492,13836
3,Arizona,NaN,17883,16029,13992,11909,9894
4,Massachusetts,NaN,13020,12707,11993,10944,9656
5,Wisconsin,NaN,15338,14980,14129,12874,11347
6,Texas,NaN,102281,87711,72428,57805,44753
7,Nebraska,NaN,5638,5498,5212,4807,4317
8,Utah,NaN,12055,12078,11692,10940,9900
9,Oregon,NaN,11886,10490,9002,7517,6113
10,Florida,NaN,51708,35233,23094,14611,8943
11,New York,NaN,33387,32038,30087,27641,24840
12,Rhode Island,NaN,2005,1765,1475,1168,875
13,Georgia,NaN,33211,25553,19088,13876,9831
14,New Hampshire,NaN,3277,3529,3703,3781,3754
15,North Carolina,NaN,46434,43017,38370,32978,27343
16,New Jersey,NaN,14618,14033,13159,12049,10770
17,Colorado,NaN,14123,14050,13616,12852,11821
18,Maryland,NaN,6971,6333,5641,4931,4233
19,Nevada,NaN,6228,5487,4723,3977,3279
20,Tennessee,NaN,51193,46005,39266,31937,24856
21,Hawaii,NaN,3436,2798,2210,1695,1263
22,Indiana,NaN,26309,24576,22397,19936,17357
23,Kentucky,NaN,26936,24026,20465,16671,13014
24,Minnesota,NaN,14808,15454,15741,15645,15168
25,Oklahoma,NaN,15059,13450,11648,9790,7992
26,Pennsylvania,NaN,34301,35763,35810,34393,31668
27,South Carolina,NaN,28101,24319,20232,16219,12563
28,District of Columbia,NaN,1356,1282,1177,1048,906
29,Kansas,NaN,6692,5096,3812,2795,2012
30,Missouri,NaN,15023,14094,12887,11500,10033
31,Vermont,NaN,1319,1369,1387,1371,1321
32,Virginia,NaN,26734,27185,26783,25544,23577
33,Connecticut,NaN,3760,3352,2902,2441,1994
34,Iowa,NaN,10842,11226,11272,10973,10359
35,Louisiana,NaN,9399,6784,4824,3383,2344
36,Ohio,NaN,56745,59606,59953,57667,53079
37,Michigan,NaN,22699,24255,25305,25750,25546
38,South Dakota,NaN,3191,3092,2901,2636,2320
39,Arkansas,NaN,8351,6694,5231,3992,2980
40,Delaware,NaN,3265,3277,3191,3016,2768
41,Mississippi,NaN,9001,6724,4904,3501,2451
42,New Mexico,NaN,4015,3369,2726,2129,1608
43,North Dakota,NaN,3953,4327,4559,4611,4469
44,Wyoming,NaN,3144,2867,2504,2099,1695
45,Alaska,NaN,4876,4706,4328,3795,3178
46,Maine,NaN,4178,4883,5490,5910,6072
47,Alabama,NaN,22354,18967,15507,12248,9371
48,Idaho,NaN,9566,10156,10447,10399,10008
49,Montana,NaN,6487,7251,7813,8090,8032
50,Puerto Rico,NaN,1762,1182,752,453,257
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,14746,15710,16178,16090,15454
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
