,State,200,206,213,220,227,234
0,Washington,63072,6005,6321,6646,6981,7326
1,Illinois,195380,13993,16089,18468,21159,24190
2,California,559746,48442,44313,40494,36964,33710
3,Arizona,186923,14850,13581,12396,11294,10274
4,Massachusetts,114152,4098,4976,6036,7314,8849
5,Wisconsin,60554,5567,5365,5164,4966,4772
6,Texas,503328,51315,47994,44809,41768,38873
7,Nebraska,28432,2363,2632,2927,3248,3597
8,Utah,44127,3024,2778,2549,2337,2141
9,Oregon,21272,2387,2429,2471,2512,2552
10,Florida,532806,55260,50629,46272,42197,38404
11,New York,420860,5246,5375,5506,5638,5771
12,Rhode Island,19738,365,285,222,172,134
13,Georgia,216596,21822,20691,19581,18493,17433
14,New Hampshire,6835,84,47,33,26,21
15,North Carolina,139040,11921,11563,11203,10841,10480
16,New Jersey,184773,2819,2991,3172,3363,3564
17,Colorado,50642,3616,3619,3619,3617,3613
18,Maryland,95503,7771,8903,10180,11615,13219
19,Nevada,56230,7163,7092,7005,6901,6781
20,Tennessee,122712,13250,12391,11556,10760,10002
21,Hawaii,3498,957,1349,1899,2666,3733
22,Indiana,74328,6139,6393,6647,6904,7162
23,Kentucky,34982,4194,4260,4320,4376,4428
24,Minnesota,60898,6266,7007,7824,8720,9700
25,Oklahoma,43566,9346,11002,12905,15070,17509
26,Pennsylvania,123312,7857,8629,9470,10384,11375
27,South Carolina,100435,9197,8492,7827,7203,6618
28,District of Columbia,12753,662,753,857,973,1103
29,Kansas,30662,2368,2162,1973,1800,1640
30,Missouri,59383,17003,22341,29199,37894,48731
31,Vermont,1459,65,70,76,83,90
32,Virginia,100086,7490,7584,7668,7746,7817
33,Connecticut,50320,1263,1469,1707,1982,2299
34,Iowa,48919,3252,3169,3084,2999,2912
35,Louisiana,131399,11821,11068,10335,9629,8953
36,Ohio,100848,8113,7782,7461,7148,6844
37,Michigan,96726,7110,8166,9369,10737,12288
38,South Dakota,9605,591,634,680,729,780
39,Arkansas,49383,6160,6509,6859,7209,7554
40,Delaware,15575,960,1032,1108,1187,1271
41,Mississippi,67173,12945,15224,17782,20602,23647
42,New Mexico,22315,2081,2129,2175,2219,2262
43,North Dakota,7596,880,905,930,954,977
44,Wyoming,3050,507,594,695,811,946
45,Alaska,3711,828,925,1031,1147,1273
46,Maine,4044,99,89,81,73,66
47,Alabama,101334,11777,11629,11454,11251,11023
48,Idaho,24675,3480,3487,3486,3477,3460
49,Montana,4952,914,966,1021,1077,1135
50,Puerto Rico,22121,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,528,NaN,NaN,NaN,NaN,NaN
52,Guam,418,NaN,NaN,NaN,NaN,NaN
53,West Virginia,7695,1141,1263,1398,1545,1706
54,Northern Mariana Islands,48,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN
