,State,438,444,451,458,465,472
0,Washington,368403,9449,12182,15705,19898,24449
1,Illinois,1256533,22626,27829,33460,38686,42425
2,California,3675272,15402,14430,13546,12557,11349
3,Arizona,844302,4581,5298,6246,7358,8513
4,Massachusetts,643232,19435,24239,30103,36445,42255
5,Wisconsin,639227,5999,7163,8446,9666,10597
6,Texas,2802225,23741,24846,25862,26417,26262
7,Nebraska,211812,3641,5107,7104,9546,12151
8,Utah,387341,3027,3367,3821,4332,4826
9,Oregon,166882,3485,4391,5461,6622,7767
10,Florida,2081826,45518,52471,59451,65556,69840
11,New York,1905737,63163,69029,74150,77291,77308
12,Rhode Island,138255,3273,3833,4412,4915,5242
13,Georgia,1064554,10331,11586,13299,15227,17074
14,New Hampshire,85846,3516,4529,5704,6863,7743
15,North Carolina,916159,11362,12682,14286,15929,17343
16,New Jersey,927195,34443,38232,41811,44395,45143
17,Colorado,468121,11300,14058,17402,21031,24463
18,Maryland,417329,11291,14927,19815,25720,31932
19,Nevada,305176,2325,2772,3368,4085,4867
20,Tennessee,813614,7456,8001,8847,9867,10895
21,Hawaii,31337,1039,1381,1820,2348,2934
22,Indiana,690910,8403,11079,14813,19630,25379
23,Kentucky,429106,5443,6341,7485,8735,9917
24,Minnesota,526267,16094,21149,27039,33178,38662
25,Oklahoma,439149,2109,2135,2207,2280,2317
26,Pennsylvania,1043524,36273,46965,60166,74616,87891
27,South Carolina,555274,7542,8353,9442,10674,11876
28,District of Columbia,45037,1081,1311,1559,1789,1960
29,Kansas,304429,1577,1775,2006,2223,2376
30,Missouri,584228,4583,5468,6626,8005,9505
31,Vermont,20149,1622,2051,2531,3002,3386
32,Virginia,625148,11855,13899,16426,19142,21625
33,Connecticut,313956,10923,13994,17644,21467,24815
34,Iowa,353362,4394,5390,6634,8023,9379
35,Louisiana,445469,2424,2887,3447,4056,4661
36,Ohio,1024011,16676,20567,25139,29897,34121
37,Michigan,768892,71041,105415,145926,182377,199690
38,South Dakota,118361,1633,1986,2418,2880,3300
39,Arkansas,331054,921,840,807,803,810
40,Delaware,96376,2784,3457,4195,4884,5382
41,Mississippi,306088,1603,1651,1716,1779,1822
42,New Mexico,192152,1325,1411,1479,1500,1457
43,North Dakota,103638,1303,1731,2298,2988,3742
44,Wyoming,56447,463,543,645,762,886
45,Alaska,63501,1546,1891,2292,2714,3109
46,Maine,51765,2257,2839,3509,4195,4791
47,Alabama,516809,2721,2914,3185,3486,3770
48,Idaho,181181,2067,2499,3062,3730,4454
49,Montana,105142,1032,1185,1365,1552,1719
50,Puerto Rico,109833,5069,8362,13967,22795,35168
51,Virgin Islands,2907,NaN,NaN,NaN,NaN,NaN
52,Guam,7816,NaN,NaN,NaN,NaN,NaN
53,West Virginia,143456,3803,4889,6236,7776,9372
54,Northern Mariana Islands,159,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN
