,State,676,682,689,696,703,710
0,Washington,NaN,8757,7538,6343,5211,4176
1,Illinois,NaN,33337,32682,29633,24912,19562
2,California,NaN,29092,24009,19014,14424,10462
3,Arizona,NaN,27655,26544,24361,21412,18078
4,Massachusetts,NaN,24869,25128,21767,15741,9555
5,Wisconsin,NaN,23917,21542,18063,14214,10611
6,Texas,NaN,32401,34773,36455,37292,37207
7,Nebraska,NaN,6649,6356,5837,5154,4388
8,Utah,NaN,9268,8161,6969,5782,4671
9,Oregon,NaN,4136,3446,2811,2243,1751
10,Florida,NaN,11134,11291,11184,10814,10211
11,New York,NaN,57269,62321,64965,64677,61374
12,Rhode Island,NaN,3299,2689,1811,1036,528
13,Georgia,NaN,13395,17365,22021,27192,32547
14,New Hampshire,NaN,7300,6003,4056,2175,927
15,North Carolina,NaN,27099,33769,39395,42623,42465
16,New Jersey,NaN,18836,21145,22635,22991,22078
17,Colorado,NaN,17636,15505,13059,10541,8163
18,Maryland,NaN,7693,8173,8379,8267,7833
19,Nevada,NaN,3717,3392,3034,2663,2295
20,Tennessee,NaN,11056,11951,12647,13094,13260
21,Hawaii,NaN,666,584,496,409,326
22,Indiana,NaN,25147,27476,29037,29627,29157
23,Kentucky,NaN,9531,9131,8546,7815,6987
24,Minnesota,NaN,31112,29132,25625,21198,16545
25,Oklahoma,NaN,6856,7079,7118,6967,6637
26,Pennsylvania,NaN,38989,34123,27811,21288,15433
27,South Carolina,NaN,4380,4046,3681,3298,2914
28,District of Columbia,NaN,557,497,420,336,252
29,Kansas,NaN,7928,7733,7284,6623,5812
30,Missouri,NaN,15100,16487,17331,17501,16963
31,Vermont,NaN,2851,2589,2121,1553,1007
32,Virginia,NaN,11715,11753,11339,10494,9298
33,Connecticut,NaN,6989,7852,8053,7435,6093
34,Iowa,NaN,11738,12023,11777,11027,9884
35,Louisiana,NaN,4153,4844,5594,6394,7229
36,Ohio,NaN,42950,43635,42364,39307,34923
37,Michigan,NaN,56950,55292,49703,41518,32481
38,South Dakota,NaN,2309,2050,1745,1424,1115
39,Arkansas,NaN,4465,4643,4734,4732,4638
40,Delaware,NaN,3007,3223,3310,3252,3054
41,Mississippi,NaN,2541,2605,2645,2660,2651
42,New Mexico,NaN,9427,7888,5983,4140,2636
43,North Dakota,NaN,2608,2209,1815,1452,1134
44,Wyoming,NaN,1032,770,563,405,288
45,Alaska,NaN,2020,1597,1214,890,631
46,Maine,NaN,6449,6556,6066,5071,3811
47,Alabama,NaN,2149,1770,1449,1179,954
48,Idaho,NaN,1724,1280,944,693,506
49,Montana,NaN,2248,1777,1378,1049,785
50,Puerto Rico,NaN,746,678,598,512,427
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,6445,6833,7118,7277,7302
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
