,State,522,528,535,542,549,556
0,Washington,450404,2634,2402,2248,2150,2085
1,Illinois,1390432,891,605,417,295,214
2,California,3815751,5852,5232,4726,4324,4008
3,Arizona,892711,2955,3182,3591,4216,5093
4,Massachusetts,709769,254,183,136,103,79
5,Wisconsin,677252,378,305,261,237,225
6,Texas,2994389,8819,9609,10819,12460,14547
7,Nebraska,224226,147,135,129,126,125
8,Utah,413950,2826,3603,4609,5869,7396
9,Oregon,208137,1176,1002,873,788,742
10,Florida,2365464,10352,10778,11801,13543,16127
11,New York,2114123,1792,1622,1544,1526,1545
12,Rhode Island,152514,78,56,40,30,23
13,Georgia,1133291,1916,1877,1947,2126,2418
14,New Hampshire,99403,101,87,78,73,69
15,North Carolina,1012343,1807,1656,1607,1642,1746
16,New Jersey,1022830,1566,1615,1713,1847,2006
17,Colorado,556775,3249,3644,4095,4570,5045
18,Maryland,462144,256,189,145,116,96
19,Nevada,331614,3309,4330,5824,7956,10901
20,Tennessee,866738,541,430,354,305,275
21,Hawaii,37647,238,223,209,197,185
22,Indiana,752699,1422,1392,1457,1610,1845
23,Kentucky,464388,871,721,618,549,508
24,Minnesota,605137,380,254,175,125,94
25,Oklahoma,456910,1827,2507,3467,4793,6592
26,Pennsylvania,1216133,856,560,371,250,173
27,South Carolina,596144,496,393,321,272,240
28,District of Columbia,49305,31,23,17,13,10
29,Kansas,318352,931,1115,1371,1710,2148
30,Missouri,623096,8170,11697,16721,23606,32583
31,Vermont,24392,13,8,5,3,2
32,Virginia,679828,799,580,416,311,241
33,Connecticut,349120,181,148,126,110,98
34,Iowa,373583,458,484,538,618,726
35,Louisiana,479521,1970,1901,1873,1892,1964
36,Ohio,1110700,1475,1373,1345,1374,1445
37,Michigan,999119,529,332,213,141,96
38,South Dakota,124496,52,42,35,31,28
39,Arkansas,347254,2098,2630,3354,4316,5567
40,Delaware,109682,95,77,65,58,52
41,Mississippi,320837,985,1144,1372,1690,2119
42,New Mexico,205290,560,548,556,577,608
43,North Dakota,110663,81,61,47,37,30
44,Wyoming,61951,488,580,718,913,1181
45,Alaska,71035,163,161,165,175,189
46,Maine,68977,114,76,52,36,25
47,Alabama,549934,1246,1252,1290,1359,1460
48,Idaho,194690,523,492,482,493,525
49,Montana,113529,304,267,240,221,208
50,Puerto Rico,140009,231,200,175,154,137
51,Virgin Islands,3835,NaN,NaN,NaN,NaN,NaN
52,Guam,8328,NaN,NaN,NaN,NaN,NaN
53,West Virginia,163804,275,225,192,169,153
54,Northern Mariana Islands,183,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN
