,State,739,745,752,759,766,773
0,Washington,1294497,89094,75085,59647,44929,32323
1,Illinois,2897174,64572,38879,22363,12409,6695
2,California,8384039,547663,404795,278023,180196,111476
3,Arizona,1858385,123111,103850,80523,58249,39879
4,Massachusetts,1598451,45435,27805,16534,9637,5512
5,Wisconsin,1503420,29020,19473,12665,8063,5040
6,Texas,6224480,317859,277383,228050,177846,132697
7,Nebraska,435358,41635,38843,31464,22424,14419
8,Utah,875251,88708,69759,48186,30243,17836
9,Oregon,620652,56823,50712,41614,31630,22493
10,Florida,5522206,251832,141388,74317,37396,18262
11,New York,4797903,166613,93981,51220,27134,14036
12,Rhode Island,341407,11230,8582,6756,5565,4848
13,Georgia,2346518,129832,94129,64675,42690,27381
14,New Hampshire,272492,13733,10451,7737,5617,4011
15,North Carolina,2374866,222401,185677,142365,101771,68986
16,New Jersey,2109783,23570,12398,6440,3304,1677
17,Colorado,1240361,51469,39667,29408,21101,14734
18,Maryland,954212,10835,5658,2903,1472,738
19,Nevada,648088,26816,20372,14963,10725,7533
20,Tennessee,1771783,100042,86668,71053,55511,41676
21,Hawaii,217775,24451,17599,11309,6628,3605
22,Indiana,1604072,60751,48933,38280,29212,21825
23,Kentucky,1140887,165554,145061,104136,63168,33955
24,Minnesota,1309665,74917,65209,53562,41818,31230
25,Oklahoma,963655,116462,105364,83441,58869,37963
26,Pennsylvania,2656587,21058,11028,5761,3001,1558
27,South Carolina,1355116,122677,100356,73327,48881,30446
28,District of Columbia,129817,2627,1246,572,257,113
29,Kansas,723110,51599,40592,30104,21313,14548
30,Missouri,1330584,92905,77241,58829,41610,27773
31,Vermont,104160,7601,5561,3811,2471,1530
32,Virginia,1525603,71959,57711,45100,34440,25775
33,Connecticut,696070,17351,11194,7102,4455,2767
34,Iowa,712288,21041,16496,12643,9513,7048
35,Louisiana,1105273,53697,42906,33345,25337,18897
36,Ohio,2576245,53425,33404,20416,12292,7305
37,Michigan,2235180,80207,61765,45660,32611,22651
38,South Dakota,225383,22899,20641,16523,11936,7960
39,Arkansas,768061,92414,79833,58967,38225,22522
40,Delaware,247638,5254,3175,1884,1108,645
41,Mississippi,717666,34392,29841,24824,19898,15463
42,New Mexico,470513,33708,27042,19666,13206,8330
43,North Dakota,223362,18459,16364,12948,9313,6232
44,Wyoming,144526,12457,11677,9244,6313,3855
45,Alaska,212396,22721,17524,11325,6409,3321
46,Maine,174225,13684,15085,15713,15330,13953
47,Alabama,1212798,84398,75184,61817,47412,34377
48,Idaho,377721,23194,25329,25981,24939,22408
49,Montana,238801,11907,11725,11102,10122,8905
50,Puerto Rico,457057,15737,5067,1433,362,81
51,Virgin Islands,14846,NaN,NaN,NaN,NaN,NaN
52,Guam,31804,NaN,NaN,NaN,NaN,NaN
53,West Virginia,445061,47841,46414,39813,30410,21077
54,Northern Mariana Islands,4864,NaN,NaN,NaN,NaN,NaN
55,American Samoa,18,NaN,NaN,NaN,NaN,NaN
