,State,487,493,500,507,514,521
0,Washington,NaN,6604,5435,4307,3286,2413
1,Illinois,NaN,6934,4897,3334,2192,1391
2,California,NaN,6161,4373,2991,1974,1257
3,Arizona,NaN,3409,2870,2361,1901,1500
4,Massachusetts,NaN,2138,1302,751,410,211
5,Wisconsin,NaN,2202,1655,1211,865,604
6,Texas,NaN,10013,7888,6083,4598,3410
7,Nebraska,NaN,399,271,180,118,75
8,Utah,NaN,1690,1447,1213,994,797
9,Oregon,NaN,2563,1888,1342,920,608
10,Florida,NaN,14483,10758,7767,5455,3727
11,New York,NaN,7024,4521,2812,1693,986
12,Rhode Island,NaN,442,274,162,92,50
13,Georgia,NaN,3670,2871,2211,1678,1256
14,New Hampshire,NaN,449,276,163,93,52
15,North Carolina,NaN,4942,3651,2652,1898,1339
16,New Jersey,NaN,2040,1157,630,330,166
17,Colorado,NaN,5020,3690,2624,1809,1210
18,Maryland,NaN,1702,1141,740,464,282
19,Nevada,NaN,1514,1229,976,758,577
20,Tennessee,NaN,2306,1695,1224,869,607
21,Hawaii,NaN,409,307,218,146,91
22,Indiana,NaN,4053,3256,2561,1974,1491
23,Kentucky,NaN,2972,2621,2263,1916,1592
24,Minnesota,NaN,3485,2420,1625,1057,666
25,Oklahoma,NaN,808,659,532,424,335
26,Pennsylvania,NaN,6912,4573,2906,1775,1042
27,South Carolina,NaN,2183,1687,1286,968,719
28,District of Columbia,NaN,161,107,69,43,25
29,Kansas,NaN,1053,901,755,622,504
30,Missouri,NaN,2696,2386,2079,1783,1506
31,Vermont,NaN,161,102,60,33,17
32,Virginia,NaN,2062,1388,906,574,353
33,Connecticut,NaN,1018,629,373,212,116
34,Iowa,NaN,984,721,516,361,248
35,Louisiana,NaN,2808,2617,2406,2184,1959
36,Ohio,NaN,5209,4072,3114,2335,1717
37,Michigan,NaN,6304,3939,2397,1424,827
38,South Dakota,NaN,175,112,70,43,26
39,Arkansas,NaN,1299,1228,1144,1049,949
40,Delaware,NaN,471,310,197,122,73
41,Mississippi,NaN,1542,1500,1445,1378,1301
42,New Mexico,NaN,1045,872,704,552,420
43,North Dakota,NaN,415,327,254,195,148
44,Wyoming,NaN,519,513,499,478,453
45,Alaska,NaN,347,258,188,136,96
46,Maine,NaN,1028,740,512,341,218
47,Alabama,NaN,1778,1531,1300,1089,902
48,Idaho,NaN,793,651,527,422,333
49,Montana,NaN,587,506,428,356,292
50,Puerto Rico,NaN,534,295,158,81,40
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,1421,1185,972,785,624
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
