,State,746,752,759,766,773,780
0,Washington,NaN,50348,33613,21335,13023,7708
1,Illinois,NaN,36970,21073,11706,6392,3447
2,California,NaN,NaN,NaN,NaN,NaN,NaN
3,Arizona,NaN,NaN,NaN,NaN,NaN,NaN
4,Massachusetts,NaN,17431,8654,4234,2048,982
5,Wisconsin,NaN,NaN,NaN,NaN,NaN,NaN
6,Texas,NaN,NaN,NaN,NaN,NaN,NaN
7,Nebraska,NaN,NaN,NaN,NaN,NaN,NaN
8,Utah,NaN,NaN,NaN,NaN,NaN,NaN
9,Oregon,NaN,29677,20914,13877,8785,5359
10,Florida,NaN,NaN,NaN,NaN,NaN,NaN
11,New York,NaN,19272,6257,1952,600,190
12,Rhode Island,NaN,NaN,NaN,NaN,NaN,NaN
13,Georgia,NaN,NaN,NaN,NaN,NaN,NaN
14,New Hampshire,NaN,NaN,NaN,NaN,NaN,NaN
15,North Carolina,NaN,NaN,NaN,NaN,NaN,NaN
16,New Jersey,NaN,10845,5513,2782,1396,696
17,Colorado,NaN,31892,22380,15383,10406,6952
18,Maryland,NaN,6152,3196,1648,844,430
19,Nevada,NaN,NaN,NaN,NaN,NaN,NaN
20,Tennessee,NaN,68391,48720,32750,21131,13260
21,Hawaii,NaN,5835,2131,701,210,57
22,Indiana,NaN,47493,35733,26375,19178,13786
23,Kentucky,NaN,NaN,NaN,NaN,NaN,NaN
24,Minnesota,NaN,42321,24857,13600,7103,3597
25,Oklahoma,NaN,NaN,NaN,NaN,NaN,NaN
26,Pennsylvania,NaN,NaN,NaN,NaN,NaN,NaN
27,South Carolina,NaN,NaN,NaN,NaN,NaN,NaN
28,District of Columbia,NaN,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,9820,3483,1163,375,118
30,Missouri,NaN,NaN,NaN,NaN,NaN,NaN
31,Vermont,NaN,NaN,NaN,NaN,NaN,NaN
32,Virginia,NaN,NaN,NaN,NaN,NaN,NaN
33,Connecticut,NaN,NaN,NaN,NaN,NaN,NaN
34,Iowa,NaN,17658,13487,10124,7496,5491
35,Louisiana,NaN,NaN,NaN,NaN,NaN,NaN
36,Ohio,NaN,32890,19925,11958,7126,4226
37,Michigan,NaN,44236,23848,12328,6215,3083
38,South Dakota,NaN,NaN,NaN,NaN,NaN,NaN
39,Arkansas,NaN,NaN,NaN,NaN,NaN,NaN
40,Delaware,NaN,3186,1880,1101,640,370
41,Mississippi,NaN,NaN,NaN,NaN,NaN,NaN
42,New Mexico,NaN,NaN,NaN,NaN,NaN,NaN
43,North Dakota,NaN,NaN,NaN,NaN,NaN,NaN
44,Wyoming,NaN,NaN,NaN,NaN,NaN,NaN
45,Alaska,NaN,9970,6570,4106,2474,1456
46,Maine,NaN,NaN,NaN,NaN,NaN,NaN
47,Alabama,NaN,NaN,NaN,NaN,NaN,NaN
48,Idaho,NaN,NaN,NaN,NaN,NaN,NaN
49,Montana,NaN,NaN,NaN,NaN,NaN,NaN
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,NaN,NaN,NaN,NaN,NaN
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
