,State,480,486,493,500,507,514
0,Washington,NaN,8100,7006,5833,4679,3617
1,Illinois,NaN,8913,6494,4561,3097,2038
2,California,NaN,8556,6487,4730,3325,2256
3,Arizona,NaN,3993,3455,2917,2409,1949
4,Massachusetts,NaN,3113,1987,1199,684,369
5,Wisconsin,NaN,2772,2134,1595,1164,831
6,Texas,NaN,13004,10844,8847,7080,5567
7,Nebraska,NaN,826,613,444,315,219
8,Utah,NaN,2026,1793,1554,1320,1099
9,Oregon,NaN,3978,3302,2638,2029,1502
10,Florida,NaN,18121,13634,9951,7056,4865
11,New York,NaN,9053,5894,3706,2256,1332
12,Rhode Island,NaN,564,353,211,121,67
13,Georgia,NaN,4795,3848,3035,2356,1803
14,New Hampshire,NaN,718,475,303,188,113
15,North Carolina,NaN,7113,5699,4482,3469,2647
16,New Jersey,NaN,2594,1472,802,420,212
17,Colorado,NaN,7391,5906,4560,3411,2479
18,Maryland,NaN,2455,1702,1141,741,466
19,Nevada,NaN,2263,2032,1780,1525,1279
20,Tennessee,NaN,3179,2420,1808,1328,959
21,Hawaii,NaN,492,388,290,204,135
22,Indiana,NaN,4790,3916,3131,2452,1882
23,Kentucky,NaN,3401,3087,2745,2395,2053
24,Minnesota,NaN,5255,3834,2701,1843,1219
25,Oklahoma,NaN,1102,981,863,750,645
26,Pennsylvania,NaN,9190,6139,3932,2420,1432
27,South Carolina,NaN,2904,2347,1871,1474,1147
28,District of Columbia,NaN,230,160,106,68,41
29,Kansas,NaN,960,804,658,529,417
30,Missouri,NaN,2834,2530,2225,1929,1650
31,Vermont,NaN,240,161,102,60,33
32,Virginia,NaN,2556,1723,1125,713,439
33,Connecticut,NaN,1592,1031,641,384,222
34,Iowa,NaN,1398,1064,789,573,407
35,Louisiana,NaN,2897,2735,2543,2334,2116
36,Ohio,NaN,6162,4903,3814,2908,2178
37,Michigan,NaN,9723,6251,3908,2383,1421
38,South Dakota,NaN,247,159,101,62,38
39,Arkansas,NaN,1282,1223,1146,1059,964
40,Delaware,NaN,692,471,310,198,123
41,Mississippi,NaN,1312,1261,1199,1130,1056
42,New Mexico,NaN,1279,1114,937,764,605
43,North Dakota,NaN,499,399,314,243,186
44,Wyoming,NaN,461,453,438,418,394
45,Alaska,NaN,471,359,268,198,144
46,Maine,NaN,1625,1315,1021,762,549
47,Alabama,NaN,2461,2234,1996,1756,1524
48,Idaho,NaN,901,747,610,491,391
49,Montana,NaN,750,671,589,509,432
50,Puerto Rico,NaN,853,473,253,131,65
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,2052,1849,1638,1428,1226
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
