,State,557,563,570,577,584,591
0,Washington,NaN,11468,15454,20522,26691,33798
1,Illinois,NaN,21724,35237,54771,79769,105868
2,California,NaN,117324,192889,301555,436948,568780
3,Arizona,NaN,16162,22258,30107,39639,50337
4,Massachusetts,NaN,11469,23183,45042,81341,129835
5,Wisconsin,NaN,9706,18534,34298,59690,93270
6,Texas,NaN,143433,284903,516039,781604,897457
7,Nebraska,NaN,1984,2739,3736,5026,6644
8,Utah,NaN,6811,8222,9758,11358,12939
9,Oregon,NaN,10472,19977,36955,63587,96176
10,Florida,NaN,144959,209536,283150,346537,372985
11,New York,NaN,27634,47821,81681,136043,217493
12,Rhode Island,NaN,2111,4243,8080,14019,20938
13,Georgia,NaN,42004,74594,125694,194018,262001
14,New Hampshire,NaN,854,1541,2753,4820,8181
15,North Carolina,NaN,33227,59850,103300,166855,243837
16,New Jersey,NaN,10959,17543,27616,42369,62670
17,Colorado,NaN,7783,10438,13754,17758,22382
18,Maryland,NaN,5600,10550,19607,35278,59865
19,Nevada,NaN,9773,11969,14317,16637,18689
20,Tennessee,NaN,27982,52901,95685,158477,226248
21,Hawaii,NaN,3764,6528,10850,16825,23495
22,Indiana,NaN,13298,21830,35089,54571,80808
23,Kentucky,NaN,16421,30149,53466,88165,128527
24,Minnesota,NaN,5878,9982,16699,27313,43197
25,Oklahoma,NaN,17407,27340,41371,59200,78315
26,Pennsylvania,NaN,11006,19572,34198,58024,94113
27,South Carolina,NaN,22734,44569,82500,137017,190300
28,District of Columbia,NaN,768,1300,2170,3511,5395
29,Kansas,NaN,7953,11147,15245,20207,25761
30,Missouri,NaN,25842,31537,37103,41777,44752
31,Vermont,NaN,388,643,1045,1657,2547
32,Virginia,NaN,12231,21582,37432,62860,100182
33,Connecticut,NaN,4443,7516,12315,19337,28687
34,Iowa,NaN,3161,4917,7612,11639,17425
35,Louisiana,NaN,68604,129020,214193,287928,287788
36,Ohio,NaN,11663,18751,29844,46576,70453
37,Michigan,NaN,7861,13117,21716,35310,55652
38,South Dakota,NaN,595,1049,1839,3182,5387
39,Arkansas,NaN,20727,28518,37384,45869,51792
40,Delaware,NaN,952,1450,2188,3249,4708
41,Mississippi,NaN,20284,34733,55657,80101,98648
42,New Mexico,NaN,3252,4961,7407,10675,14621
43,North Dakota,NaN,757,1489,2982,5937,11368
44,Wyoming,NaN,1411,2008,2826,3877,5113
45,Alaska,NaN,4120,7580,13041,19915,25324
46,Maine,NaN,967,1617,2694,4410,7006
47,Alabama,NaN,29227,51477,85050,125858,157794
48,Idaho,NaN,3639,5905,9554,15167,23203
49,Montana,NaN,3328,8668,21614,46533,73643
50,Puerto Rico,NaN,7198,13960,24546,37415,46649
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,2418,4181,7181,12131,19895
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
