,State,508,514,521,528,535,542
0,Washington,NaN,3189,2513,1974,1554,1233
1,Illinois,NaN,2006,1362,928,639,448
2,California,NaN,5210,4264,3481,2853,2362
3,Arizona,NaN,2507,2272,2095,1972,1899
4,Massachusetts,NaN,607,378,235,146,92
5,Wisconsin,NaN,698,509,378,287,225
6,Texas,NaN,6343,5383,4662,4130,3746
7,Nebraska,NaN,144,98,68,47,34
8,Utah,NaN,1557,1591,1658,1750,1863
9,Oregon,NaN,1241,893,635,450,319
10,Florida,NaN,9844,8764,7838,7089,6510
11,New York,NaN,2829,2118,1621,1274,1028
12,Rhode Island,NaN,124,75,46,28,17
13,Georgia,NaN,2028,1626,1316,1082,909
14,New Hampshire,NaN,94,58,36,23,15
15,North Carolina,NaN,2355,1804,1392,1088,868
16,New Jersey,NaN,865,592,413,293,211
17,Colorado,NaN,3218,2746,2351,2013,1717
18,Maryland,NaN,564,397,283,205,153
19,Nevada,NaN,1197,1049,931,842,777
20,Tennessee,NaN,959,727,562,445,364
21,Hawaii,NaN,242,177,128,92,66
22,Indiana,NaN,2076,1703,1417,1203,1046
23,Kentucky,NaN,1444,1196,997,841,722
24,Minnesota,NaN,871,563,365,239,159
25,Oklahoma,NaN,653,571,506,458,423
26,Pennsylvania,NaN,2120,1379,891,577,376
27,South Carolina,NaN,574,421,314,239,188
28,District of Columbia,NaN,60,41,28,19,13
29,Kansas,NaN,761,733,720,719,727
30,Missouri,NaN,3093,3127,3230,3404,3652
31,Vermont,NaN,27,15,8,4,2
32,Virginia,NaN,747,528,377,274,203
33,Connecticut,NaN,294,188,121,78,51
34,Iowa,NaN,438,328,248,190,149
35,Louisiana,NaN,2089,1954,1852,1788,1767
36,Ohio,NaN,2310,1814,1441,1165,965
37,Michigan,NaN,1646,1027,640,402,256
38,South Dakota,NaN,61,41,28,19,14
39,Arkansas,NaN,1225,1294,1397,1535,1712
40,Delaware,NaN,164,114,80,57,42
41,Mississippi,NaN,940,977,1038,1134,1274
42,New Mexico,NaN,504,395,308,239,186
43,North Dakota,NaN,194,156,127,106,91
44,Wyoming,NaN,486,513,553,607,679
45,Alaska,NaN,140,105,79,61,48
46,Maine,NaN,279,183,120,79,52
47,Alabama,NaN,1326,1268,1248,1264,1315
48,Idaho,NaN,573,491,427,378,343
49,Montana,NaN,404,348,302,265,235
50,Puerto Rico,NaN,183,108,64,38,23
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,668,553,461,390,336
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
