,State,683,689,696,703,710,717
0,Washington,NaN,7679,6309,5062,3967,3036
1,Illinois,NaN,45320,42976,36582,28240,20121
2,California,NaN,26475,21005,15852,11345,7696
3,Arizona,NaN,22546,19807,16658,13456,10481
4,Massachusetts,NaN,22973,20826,17508,13913,10641
5,Wisconsin,NaN,25210,20533,15444,10904,7346
6,Texas,NaN,31205,31683,31377,30309,28570
7,Nebraska,NaN,6667,6145,5442,4641,3827
8,Utah,NaN,7603,6357,5158,4071,3132
9,Oregon,NaN,3351,2716,2155,1674,1274
10,Florida,NaN,13626,14041,13998,13493,12576
11,New York,NaN,60514,62225,60497,55505,48536
12,Rhode Island,NaN,4037,3236,2310,1532,981
13,Georgia,NaN,7650,7703,7675,7570,7394
14,New Hampshire,NaN,5633,4125,2626,1511,815
15,North Carolina,NaN,19319,19703,18933,17088,14449
16,New Jersey,NaN,26782,29518,30524,29382,25962
17,Colorado,NaN,14702,12087,9526,7207,5241
18,Maryland,NaN,9970,10849,11321,11294,10753
19,Nevada,NaN,3781,3423,3029,2624,2225
20,Tennessee,NaN,17688,20575,23097,24938,25828
21,Hawaii,NaN,562,479,396,319,248
22,Indiana,NaN,41457,47147,50478,50632,47510
23,Kentucky,NaN,20264,24003,26884,28292,27863
24,Minnesota,NaN,31567,28571,24172,19169,14313
25,Oklahoma,NaN,8233,8348,8192,7775,7137
26,Pennsylvania,NaN,69203,73529,62800,43463,25718
27,South Carolina,NaN,7996,10675,13779,17092,20229
28,District of Columbia,NaN,1089,1057,949,804,654
29,Kansas,NaN,11766,12267,12200,11555,10421
30,Missouri,NaN,22294,24400,25156,24365,22183
31,Vermont,NaN,3459,2561,1563,809,370
32,Virginia,NaN,16114,17719,18505,18283,17032
33,Connecticut,NaN,9889,11289,11697,11145,9916
34,Iowa,NaN,12028,12073,11566,10584,9276
35,Louisiana,NaN,4899,5705,6569,7469,8381
36,Ohio,NaN,53093,51982,47966,41826,34649
37,Michigan,NaN,61401,53925,43676,32975,23512
38,South Dakota,NaN,1968,1624,1285,976,713
39,Arkansas,NaN,11189,14346,17460,19975,21295
40,Delaware,NaN,3990,4267,4201,3787,3116
41,Mississippi,NaN,6370,8208,10298,12507,14605
42,New Mexico,NaN,7719,6029,4342,2902,1809
43,North Dakota,NaN,2719,2225,1757,1345,1002
44,Wyoming,NaN,814,596,428,304,213
45,Alaska,NaN,1542,1163,846,596,408
46,Maine,NaN,6242,5456,4306,3041,1907
47,Alabama,NaN,6347,7384,8445,9479,10427
48,Idaho,NaN,1555,1178,888,667,498
49,Montana,NaN,1723,1332,1012,755,555
50,Puerto Rico,NaN,818,769,696,606,507
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,7406,7007,6253,5287,4258
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN
