,State,180,185,192,199,206
0,Washington,1453,20,20,20,20
1,Illinois,7494,114,114,114,114
2,California,7770,675,675,675,675
3,Arizona,2784,579,579,579,579
4,Massachusetts,8433,109,109,109,109
5,Wisconsin,846,22,22,22,22
6,Texas,4796,801,801,801,801
7,Nebraska,313,16,16,16,16
8,Utah,247,31,31,31,31
9,Oregon,262,25,25,25,25
10,Florida,5072,698,698,698,698
11,New York,32527,135,135,135,135
12,Rhode Island,995,14,14,14,14
13,Georgia,3177,173,173,173,173
14,New Hampshire,398,5,5,5,5
15,North Carolina,1677,135,135,135,135
16,New Jersey,15715,174,174,174,174
17,Colorado,1758,27,27,27,27
18,Maryland,3382,58,58,58,58
19,Nevada,648,54,54,54,54
20,Tennessee,847,100,100,100,100
21,Hawaii,24,5,5,5,5
22,Indiana,2825,64,64,64,64
23,Kentucky,671,45,45,45,45
24,Minnesota,1585,41,41,41,41
25,Oklahoma,452,30,30,30,30
26,Pennsylvania,7025,118,118,118,118
27,South Carolina,1164,184,184,184,184
28,District of Columbia,579,10,10,10,10
29,Kansas,312,13,13,13,13
30,Missouri,1138,45,45,45,45
31,Vermont,56,0,0,0,0
32,Virginia,2031,63,63,63,63
33,Connecticut,4406,48,48,48,48
34,Iowa,798,41,41,41,41
35,Louisiana,3574,106,106,106,106
36,Ohio,3189,96,96,96,96
37,Michigan,6373,51,51,51,51
38,South Dakota,118,7,7,7,7
39,Arkansas,363,38,38,38,38
40,Delaware,523,6,6,6,6
41,Mississippi,1358,116,116,116,116
42,New Mexico,578,26,26,26,26
43,North Dakota,93,3,3,3,3
44,Wyoming,24,3,3,3,3
45,Alaska,18,1,1,1,1
46,Maine,117,5,5,5,5
47,Alabama,1291,172,172,172,172
48,Idaho,122,17,17,17,17
49,Montana,39,8,8,8,8
50,Puerto Rico,180,11,11,11,11
51,Virgin Islands,6,0,0,0,0
52,Guam,5,0,0,0,0
53,West Virginia,100,4,4,4,4
54,Northern Mariana Islands,2,0,0,0,0
55,American Samoa,0,0,0,0,0
