,State,404,409,416,423,430
0,Washington,4969,120,109,94,84
1,Illinois,22759,226,200,176,155
2,California,52491,1720,1421,1159,944
3,Arizona,15979,351,283,219,175
4,Massachusetts,16144,253,219,191,172
5,Wisconsin,7014,106,98,90,80
6,Texas,43909,1274,1166,1043,959
7,Nebraska,2082,31,27,24,21
8,Utah,1940,54,50,46,44
9,Oregon,2212,44,41,38,36
10,Florida,30999,850,772,692,628
11,New York,47719,698,640,583,536
12,Rhode Island,2517,18,15,13,11
13,Georgia,17376,488,421,357,314
14,New Hampshire,1170,21,20,18,16
15,North Carolina,11254,284,246,202,169
16,New Jersey,23273,321,294,263,246
17,Colorado,5952,62,58,51,49
18,Maryland,7879,130,117,105,94
19,Nevada,4957,83,71,56,47
20,Tennessee,11421,209,188,165,152
21,Hawaii,438,6,6,6,7
22,Indiana,12595,152,126,102,84
23,Kentucky,4652,155,138,122,108
24,Minnesota,6554,51,48,46,48
25,Oklahoma,4478,176,159,140,121
26,Pennsylvania,23984,369,309,266,236
27,South Carolina,8562,230,195,164,139
28,District of Columbia,1019,17,14,14,14
29,Kansas,4700,113,93,77,61
30,Missouri,8283,168,158,135,119
31,Vermont,205,7,8,6,5
32,Virginia,8783,248,217,175,114
33,Connecticut,7651,85,75,63,54
34,Iowa,5472,134,91,80,71
35,Louisiana,9628,116,98,83,73
36,Ohio,17346,173,132,107,90
37,Michigan,16519,161,146,127,112
38,South Dakota,1888,23,20,20,20
39,Arkansas,5250,44,49,39,31
40,Delaware,1422,30,26,23,20
41,Mississippi,6681,93,86,76,72
42,New Mexico,3729,77,68,62,59
43,North Dakota,1475,6,5,5,5
44,Wyoming,671,12,11,10,7
45,Alaska,300,2,2,2,2
46,Maine,703,21,17,13,11
47,Alabama,9931,250,212,182,160
48,Idaho,1867,26,22,20,19
49,Montana,1357,16,15,14,13
50,Puerto Rico,2037,36,32,29,28
51,Virgin Islands,25,0,0,0,0
52,Guam,131,0,0,0,0
53,West Virginia,2300,39,35,27,24
54,Northern Mariana Islands,2,0,0,1,2
55,American Samoa,0,0,0,0,0
