,State,495,500,507,514,521
0,Washington,NaN,72,67,59,63
1,Illinois,NaN,166,139,126,120
2,California,NaN,227,207,198,198
3,Arizona,NaN,75,66,57,60
4,Massachusetts,NaN,49,44,36,34
5,Wisconsin,NaN,54,45,41,39
6,Texas,NaN,254,221,201,200
7,Nebraska,NaN,6,7,9,8
8,Utah,NaN,18,19,18,18
9,Oregon,NaN,32,30,28,27
10,Florida,NaN,343,283,252,244
11,New York,NaN,151,133,124,115
12,Rhode Island,NaN,5,5,5,4
13,Georgia,NaN,153,120,104,103
14,New Hampshire,NaN,9,8,7,6
15,North Carolina,NaN,107,89,77,73
16,New Jersey,NaN,106,87,85,83
17,Colorado,NaN,65,57,52,48
18,Maryland,NaN,71,59,53,53
19,Nevada,NaN,29,25,21,20
20,Tennessee,NaN,60,50,41,41
21,Hawaii,NaN,4,4,3,3
22,Indiana,NaN,60,54,46,43
23,Kentucky,NaN,62,51,48,46
24,Minnesota,NaN,52,46,36,33
25,Oklahoma,NaN,31,27,30,30
26,Pennsylvania,NaN,187,154,143,134
27,South Carolina,NaN,41,34,32,29
28,District of Columbia,NaN,6,5,4,4
29,Kansas,NaN,18,15,15,13
30,Missouri,NaN,43,40,37,37
31,Vermont,NaN,2,2,1,1
32,Virginia,NaN,68,60,58,58
33,Connecticut,NaN,26,22,19,19
34,Iowa,NaN,21,19,15,14
35,Louisiana,NaN,50,44,39,41
36,Ohio,NaN,54,56,50,44
37,Michigan,NaN,163,134,115,107
38,South Dakota,NaN,8,7,6,7
39,Arkansas,NaN,17,17,17,17
40,Delaware,NaN,4,5,4,3
41,Mississippi,NaN,28,24,21,20
42,New Mexico,NaN,21,17,15,15
43,North Dakota,NaN,5,4,3,2
44,Wyoming,NaN,3,4,3,3
45,Alaska,NaN,9,7,6,6
46,Maine,NaN,11,10,7,6
47,Alabama,NaN,46,42,37,40
48,Idaho,NaN,10,10,9,9
49,Montana,NaN,7,6,5,5
50,Puerto Rico,NaN,29,24,22,22
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,21,17,18,16
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
