,State,446,451,458,465,472
0,Washington,5329,53,53,50,48
1,Illinois,23809,148,147,149,126
2,California,60495,642,523,466,382
3,Arizona,17086,90,69,64,59
4,Massachusetts,17406,111,107,104,82
5,Wisconsin,7383,43,46,42,37
6,Texas,49231,456,400,384,299
7,Nebraska,2221,18,14,15,17
8,Utah,2159,26,20,22,21
9,Oregon,2441,25,24,23,22
10,Florida,34056,358,354,334,277
11,New York,51204,446,430,388,363
12,Rhode Island,2638,14,15,15,15
13,Georgia,19523,252,199,175,161
14,New Hampshire,1257,12,12,13,13
15,North Carolina,12290,111,93,101,85
16,New Jersey,24896,205,193,196,183
17,Colorado,6157,40,45,48,45
18,Maryland,8470,90,83,75,73
19,Nevada,5332,50,40,36,36
20,Tennessee,12015,87,74,78,67
21,Hawaii,471,4,3,3,5
22,Indiana,13151,65,59,58,54
23,Kentucky,6257,94,70,61,49
24,Minnesota,7037,79,83,87,77
25,Oklahoma,6669,167,122,105,100
26,Pennsylvania,25397,212,201,197,183
27,South Carolina,9276,70,61,64,55
28,District of Columbia,1084,9,8,6,9
29,Kansas,4887,15,15,12,11
30,Missouri,8887,27,23,29,22
31,Vermont,233,3,2,2,5
32,Virginia,10486,116,107,103,94
33,Connecticut,7957,39,41,47,42
34,Iowa,5857,37,33,32,28
35,Louisiana,10241,58,46,44,41
36,Ohio,18917,32,40,51,47
37,Michigan,17576,312,315,304,289
38,South Dakota,1947,8,7,9,9
39,Arkansas,5665,29,24,19,18
40,Delaware,1581,13,12,10,12
41,Mississippi,7096,31,28,21,20
42,New Mexico,3979,24,19,15,17
43,North Dakota,1502,3,2,3,5
44,Wyoming,701,2,1,2,3
45,Alaska,314,2,2,2,4
46,Maine,751,9,9,8,10
47,Alabama,10712,66,52,45,43
48,Idaho,1996,20,17,16,18
49,Montana,1524,29,24,19,20
50,Puerto Rico,2162,28,30,28,26
51,Virgin Islands,26,NaN,NaN,NaN,NaN
52,Guam,136,NaN,NaN,NaN,NaN
53,West Virginia,2745,37,31,28,30
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
