,State,607,612,619,626,633
0,Washington,NaN,22540,21304,20543,20128
1,Illinois,NaN,23664,20706,18404,16363
2,California,NaN,63840,64691,66464,70380
3,Arizona,NaN,18303,18094,17971,17970
4,Massachusetts,NaN,12663,11807,10767,9598
5,Wisconsin,NaN,16629,16126,16181,14391
6,Texas,NaN,113959,111904,104718,100869
7,Nebraska,NaN,5838,5702,5942,6181
8,Utah,NaN,10883,10693,10890,10833
9,Oregon,NaN,9499,6274,2688,325
10,Florida,NaN,78154,75381,78499,82030
11,New York,NaN,26364,17075,10145,5084
12,Rhode Island,NaN,1631,1164,611,167
13,Georgia,NaN,45525,44608,45483,47134
14,New Hampshire,NaN,3011,3030,3006,2929
15,North Carolina,NaN,50193,49674,51606,51118
16,New Jersey,NaN,18789,21639,24490,26719
17,Colorado,NaN,12203,11039,9057,7234
18,Maryland,NaN,7918,7887,6891,6273
19,Nevada,NaN,8051,7995,8227,8064
20,Tennessee,NaN,60658,56865,62460,63248
21,Hawaii,NaN,2261,290,0,0
22,Indiana,NaN,32114,32772,32817,33213
23,Kentucky,NaN,31829,32847,34234,35257
24,Minnesota,NaN,14852,15974,16238,16263
25,Oklahoma,NaN,17887,17338,18006,18153
26,Pennsylvania,NaN,35927,38948,41794,44535
27,South Carolina,NaN,39488,42768,45799,49041
28,District of Columbia,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,9849,10001,9988,9749
30,Missouri,NaN,12818,10383,7758,5210
31,Vermont,NaN,1283,1300,1225,1177
32,Virginia,NaN,27088,27623,28600,29022
33,Connecticut,NaN,2880,1825,790,0
34,Iowa,NaN,12716,13962,14995,15748
35,Louisiana,NaN,9688,9220,9688,10760
36,Ohio,NaN,NaN,NaN,NaN,NaN
37,Michigan,NaN,NaN,NaN,NaN,NaN
38,South Dakota,NaN,2991,2839,2472,2198
39,Arkansas,NaN,11218,11695,12496,13542
40,Delaware,NaN,2647,2263,1681,1023
41,Mississippi,NaN,14596,17632,21457,25163
42,New Mexico,NaN,4469,4023,4033,3734
43,North Dakota,NaN,3683,3816,3823,3715
44,Wyoming,NaN,4127,4063,4621,4676
45,Alaska,NaN,5386,5266,6557,5999
46,Maine,NaN,3365,3316,3377,3168
47,Alabama,NaN,28752,28980,29219,29923
48,Idaho,NaN,9515,9647,10325,10544
49,Montana,NaN,5976,6646,7200,7357
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,14971,16274,17487,18344
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
