,County,670,675,682,689,696
0,01001,NaN,65,62,65,63
1,01003,NaN,135,138,99,90
2,01005,NaN,23,24,27,18
3,01007,NaN,18,17,17,15
4,01009,NaN,79,65,59,62
5,01011,NaN,5,5,5,5
6,01013,NaN,20,19,17,16
7,01015,NaN,98,68,103,68
8,01017,NaN,5,6,7,3
9,01019,NaN,21,18,16,14
10,01021,NaN,56,47,38,40
11,01023,NaN,9,7,6,6
12,01025,NaN,15,14,11,11
13,01027,NaN,13,12,11,10
14,01029,NaN,10,10,10,8
15,01031,NaN,27,25,14,16
16,01033,NaN,51,49,48,45
17,01035,NaN,11,10,8,7
18,01037,NaN,6,5,4,4
19,01039,NaN,39,32,40,34
20,01041,NaN,21,22,16,17
21,01043,NaN,79,70,65,57
22,01045,NaN,21,20,18,18
23,01047,NaN,19,19,16,16
24,01049,NaN,65,73,75,75
25,01051,NaN,132,120,110,97
26,01053,NaN,25,22,18,21
27,01055,NaN,27,24,19,21
28,01057,NaN,63,59,58,60
29,01059,NaN,58,46,48,41
30,01061,NaN,13,11,11,9
31,01063,NaN,5,6,5,4
32,01065,NaN,12,10,9,8
33,01067,NaN,18,18,18,16
34,01069,NaN,60,58,52,54
35,01071,NaN,15,15,15,14
36,01073,NaN,145,137,124,124
37,01075,NaN,45,33,28,25
38,01077,NaN,70,68,58,57
39,01079,NaN,56,53,50,47
40,01081,NaN,83,79,88,68
41,01083,NaN,96,93,87,78
42,01085,NaN,1,1,1,1
43,01087,NaN,4,3,3,3
44,01089,NaN,162,163,145,147
45,01091,NaN,9,9,7,7
46,01093,NaN,24,22,21,21
47,01095,NaN,50,40,34,32
48,01097,NaN,274,326,264,313
49,01099,NaN,10,9,9,9
50,01101,NaN,88,78,82,83
51,01103,NaN,119,92,96,78
52,01105,NaN,3,3,3,2
53,01107,NaN,19,18,14,13
54,01109,NaN,16,16,13,14
55,01111,NaN,14,11,11,10
56,01113,NaN,35,29,30,37
57,01115,NaN,63,68,57,57
58,01117,NaN,134,149,160,135
59,01119,NaN,7,7,8,6
60,01121,NaN,49,49,37,32
61,01123,NaN,14,8,8,7
62,01125,NaN,171,170,167,164
63,01127,NaN,98,100,89,81
64,01129,NaN,7,7,8,6
65,01131,NaN,17,14,13,13
66,01133,NaN,16,15,15,12
67,02013,NaN,2,2,2,2
68,02016,NaN,2,2,2,2
69,02020,NaN,824,726,710,718
70,02050,NaN,185,185,153,141
71,02060,NaN,0,0,0,0
72,02068,NaN,6,6,6,6
73,02070,NaN,12,12,12,10
74,02090,NaN,256,236,237,240
75,02100,NaN,2,2,2,2
76,02105,NaN,0,0,0,0
77,02110,NaN,48,40,42,43
78,02122,NaN,167,158,152,151
