,County,803,808,815,822,829
0,01001,NaN,42,41,40,39
1,01003,NaN,54,48,45,46
2,01005,NaN,194,159,154,148
3,01007,NaN,3,3,2,2
4,01009,NaN,5,4,5,5
5,01011,NaN,19,19,19,19
6,01013,NaN,3,3,3,3
7,01015,NaN,11,10,8,8
8,01017,NaN,4,4,4,5
9,01019,NaN,3,3,3,3
10,01021,NaN,37,37,31,24
11,01023,NaN,2,2,2,2
12,01025,NaN,15,14,13,16
13,01027,NaN,1,0,0,0
14,01029,NaN,1,1,1,1
15,01031,NaN,194,231,217,194
16,01033,NaN,21,19,17,16
17,01035,NaN,3,3,3,3
18,01037,NaN,4,4,3,3
19,01039,NaN,24,23,22,23
20,01041,NaN,10,9,9,8
21,01043,NaN,6,5,5,5
22,01045,NaN,350,326,309,300
23,01047,NaN,9,8,7,7
24,01049,NaN,11,6,11,10
25,01051,NaN,64,61,59,57
26,01053,NaN,8,7,7,7
27,01055,NaN,6,6,6,6
28,01057,NaN,3,3,3,3
29,01059,NaN,3,3,3,3
30,01061,NaN,169,150,130,127
31,01063,NaN,2,2,2,2
32,01065,NaN,9,8,7,7
33,01067,NaN,109,106,76,28
34,01069,NaN,578,527,488,382
35,01071,NaN,9,7,7,7
36,01073,NaN,113,99,76,62
37,01075,NaN,11,10,11,11
38,01077,NaN,18,17,17,17
39,01079,NaN,12,12,12,12
40,01081,NaN,15,16,16,19
41,01083,NaN,22,17,22,22
42,01085,NaN,0,0,0,0
43,01087,NaN,0,2,3,4
44,01089,NaN,93,91,93,93
45,01091,NaN,6,4,3,3
46,01093,NaN,44,41,39,33
47,01095,NaN,19,16,12,16
48,01097,NaN,43,42,41,37
49,01099,NaN,2,1,1,1
50,01101,NaN,43,49,49,49
51,01103,NaN,20,23,23,23
52,01105,NaN,0,0,0,0
53,01107,NaN,8,8,8,8
54,01109,NaN,36,34,34,33
55,01111,NaN,1,1,4,4
56,01113,NaN,11,12,13,13
57,01115,NaN,12,11,10,8
58,01117,NaN,77,65,48,36
59,01119,NaN,3,3,3,3
60,01121,NaN,14,13,12,11
61,01123,NaN,7,6,6,6
62,01125,NaN,98,81,93,86
63,01127,NaN,54,55,53,52
64,01129,NaN,5,5,5,5
65,01131,NaN,5,5,5,5
66,01133,NaN,2,3,3,3
67,02013,NaN,4,6,6,6
68,02016,NaN,2,2,2,2
69,02020,NaN,602,617,632,676
70,02050,NaN,80,80,67,58
71,02060,NaN,0,0,0,0
72,02068,NaN,4,4,4,3
73,02070,NaN,88,83,72,63
74,02090,NaN,82,80,80,83
75,02100,NaN,4,4,3,3
76,02105,NaN,0,0,0,0
77,02110,NaN,118,114,112,112
78,02122,NaN,124,116,99,110
79,02130,NaN,39,37,36,35
80,02150,NaN,14,14,13,13
81,02158,NaN,13,11,11,11
82,02164,NaN,10,9,8,6
83,02170,NaN,114,107,110,106
84,02180,NaN,115,98,88,86
85,02185,NaN,46,40,35,36
86,02188,NaN,81,71,60,53
87,02195,NaN,11,10,10,9
88,02198,NaN,4,2,2,2
89,02220,NaN,25,24,23,22
90,02230,NaN,6,6,6,6
91,02240,NaN,11,11,10,10
92,02261,NaN,0,0,0,0
93,02275,NaN,32,29,26,22
94,02282,NaN,3,3,3,3
95,02290,NaN,7,7,7,6
96,04001,NaN,41,38,36,35
97,04003,NaN,53,51,48,51
98,04005,NaN,91,80,71,63
99,04007,NaN,30,33,35,35
100,04009,NaN,6,5,6,6
101,04011,NaN,2,2,2,2
102,04012,NaN,7,6,5,4
103,04013,NaN,7079,6596,6183,5759
104,04015,NaN,54,52,43,43
105,04017,NaN,63,56,48,41
106,04019,NaN,582,530,487,446
107,04021,NaN,525,492,454,417
108,04023,NaN,14,13,12,11
109,04025,NaN,72,67,64,61
110,04027,NaN,82,69,67,54
111,05001,NaN,2,2,2,2
112,05003,NaN,3,3,3,3
113,05005,NaN,4,4,4,4
114,05007,NaN,44,44,44,41
115,05009,NaN,4,3,3,10
116,05011,NaN,1,1,1,1
117,05013,NaN,0,0,0,0
118,05015,NaN,2,2,2,2
119,05017,NaN,0,0,0,1
120,05019,NaN,1,1,1,1
121,05021,NaN,1,1,1,1
122,05023,NaN,8,5,4,3
