,State,418,423,430,437,444
0,Washington,5135,78,75,69,65
1,Illinois,23217,187,179,147,117
2,California,56674,2554,2416,2367,2304
3,Arizona,16553,194,168,148,118
4,Massachusetts,16673,241,224,208,190
5,Wisconsin,7177,68,62,55,49
6,Texas,46519,1001,767,576,467
7,Nebraska,2127,20,19,18,16
8,Utah,2027,41,37,32,29
9,Oregon,2324,37,34,30,30
10,Florida,32348,608,484,358,252
11,New York,49016,571,497,427,368
12,Rhode Island,2576,25,27,29,30
13,Georgia,18262,276,166,99,62
14,New Hampshire,1199,13,13,12,11
15,North Carolina,11709,177,135,109,85
16,New Jersey,23925,319,338,355,372
17,Colorado,6040,55,54,51,51
18,Maryland,8055,85,90,72,53
19,Nevada,5121,72,66,50,44
20,Tennessee,11638,117,102,93,83
21,Hawaii,450,5,5,6,8
22,Indiana,12864,110,94,93,89
23,Kentucky,5005,157,147,138,126
24,Minnesota,6815,98,113,130,149
25,Oklahoma,4701,196,193,184,184
26,Pennsylvania,24566,281,233,192,145
27,South Carolina,8878,138,110,86,69
28,District of Columbia,1042,14,16,18,20
29,Kansas,4791,41,32,26,24
30,Missouri,8661,110,93,79,75
31,Vermont,214,6,6,6,5
32,Virginia,10060,279,78,9,1
33,Connecticut,7788,64,64,59,61
34,Iowa,5642,76,72,68,62
35,Louisiana,9903,112,104,93,83
36,Ohio,17870,8,0,0,0
37,Michigan,16779,82,67,54,43
38,South Dakota,1912,18,19,19,19
39,Arkansas,5481,127,126,126,127
40,Delaware,1511,37,38,38,35
41,Mississippi,6903,86,75,68,65
42,New Mexico,3853,53,46,34,28
43,North Dakota,1488,7,7,7,7
44,Wyoming,691,5,4,4,4
45,Alaska,306,5,5,5,5
46,Maine,725,14,15,17,19
47,Alabama,10329,150,127,95,52
48,Idaho,1916,20,18,15,14
49,Montana,1393,12,10,9,9
50,Puerto Rico,2081,27,30,33,35
51,Virgin Islands,25,0,0,0,0
52,Guam,134,0,0,0,0
53,West Virginia,2531,108,105,99,99
54,Northern Mariana Islands,2,0,0,0,0
55,American Samoa,0,0,0,0,0
