,State,656,661,668,675,682
0,Washington,NaN,175,174,162,157
1,Illinois,NaN,172,170,171,167
2,California,NaN,773,768,781,724
3,Arizona,NaN,293,324,342,328
4,Massachusetts,NaN,85,84,83,81
5,Wisconsin,NaN,122,119,119,113
6,Texas,NaN,619,459,379,309
7,Nebraska,NaN,84,86,89,88
8,Utah,NaN,75,79,80,82
9,Oregon,NaN,122,121,114,107
10,Florida,NaN,528,503,457,412
11,New York,NaN,238,224,219,202
12,Rhode Island,NaN,6,6,6,6
13,Georgia,NaN,404,346,310,279
14,New Hampshire,NaN,36,42,43,38
15,North Carolina,NaN,208,188,172,156
16,New Jersey,NaN,114,110,109,108
17,Colorado,NaN,202,216,225,229
18,Maryland,NaN,76,72,67,64
19,Nevada,NaN,93,97,97,98
20,Tennessee,NaN,146,123,111,90
21,Hawaii,NaN,24,22,20,19
22,Indiana,NaN,186,181,174,165
23,Kentucky,NaN,166,150,139,125
24,Minnesota,NaN,140,146,167,178
25,Oklahoma,NaN,207,191,182,177
26,Pennsylvania,NaN,470,462,477,468
27,South Carolina,NaN,138,120,110,103
28,District of Columbia,NaN,2,2,2,2
29,Kansas,NaN,86,78,68,59
30,Missouri,NaN,113,117,123,140
31,Vermont,NaN,15,15,17,19
32,Virginia,NaN,189,164,150,136
33,Connecticut,NaN,29,30,28,27
34,Iowa,NaN,125,122,119,114
35,Louisiana,NaN,70,64,55,47
36,Ohio,NaN,413,888,610,373
37,Michigan,NaN,341,336,328,304
38,South Dakota,NaN,27,27,27,29
39,Arkansas,NaN,111,101,78,61
40,Delaware,NaN,24,23,21,19
41,Mississippi,NaN,55,46,37,29
42,New Mexico,NaN,68,75,80,85
43,North Dakota,NaN,35,35,37,37
44,Wyoming,NaN,40,38,36,34
45,Alaska,NaN,31,30,28,26
46,Maine,NaN,36,37,37,37
47,Alabama,NaN,224,191,162,145
48,Idaho,NaN,119,110,99,91
49,Montana,NaN,83,80,75,69
50,Puerto Rico,NaN,10,9,9,9
51,Virgin Islands,NaN,1,1,1,1
52,Guam,NaN,7,7,6,6
53,West Virginia,NaN,113,107,99,93
54,Northern Mariana Islands,NaN,0,0,0,1
55,American Samoa,NaN,0,0,0,0
