,State,620,626
0,Washington,NaN,21415
1,Illinois,NaN,14361
2,California,NaN,46668
3,Arizona,NaN,19498
4,Massachusetts,NaN,9484
5,Wisconsin,NaN,22147
6,Texas,NaN,54423
7,Nebraska,NaN,3925
8,Utah,NaN,9314
9,Oregon,NaN,9767
10,Florida,NaN,71130
11,New York,NaN,33542
12,Rhode Island,NaN,2081
13,Georgia,NaN,17376
14,New Hampshire,NaN,3609
15,North Carolina,NaN,23600
16,New Jersey,NaN,10141
17,Colorado,NaN,11976
18,Maryland,NaN,8353
19,Nevada,NaN,5334
20,Tennessee,NaN,10972
21,Hawaii,NaN,1577
22,Indiana,NaN,13473
23,Kentucky,NaN,15609
24,Minnesota,NaN,16796
25,Oklahoma,NaN,8552
26,Pennsylvania,NaN,31476
27,South Carolina,NaN,15389
28,District of Columbia,NaN,922
29,Kansas,NaN,5444
30,Missouri,NaN,9959
31,Vermont,NaN,1002
32,Virginia,NaN,15720
33,Connecticut,NaN,3682
34,Iowa,NaN,9552
35,Louisiana,NaN,5669
36,Ohio,NaN,37379
37,Michigan,NaN,30998
38,South Dakota,NaN,2697
39,Arkansas,NaN,3205
40,Delaware,NaN,3160
41,Mississippi,NaN,3404
42,New Mexico,NaN,5611
43,North Dakota,NaN,4936
44,Wyoming,NaN,2787
45,Alaska,NaN,7393
46,Maine,NaN,4461
47,Alabama,NaN,6909
48,Idaho,NaN,10513
49,Montana,NaN,6011
50,Puerto Rico,NaN,866
51,Virgin Islands,NaN,228
52,Guam,NaN,833
53,West Virginia,NaN,9196
54,Northern Mariana Islands,NaN,6
55,American Samoa,NaN,0
