,State,212,220,227,234,241
0,Washington,69779,3481,3127,2951,2829
1,Illinois,217345,12209,11323,10325,9374
2,California,658900,54738,53819,51976,54898
3,Arizona,196899,3185,3017,4194,5682
4,Massachusetts,117962,2373,2283,2266,2259
5,Wisconsin,69059,4621,4329,4911,4259
6,Texas,585562,42589,39563,37332,35834
7,Nebraska,31626,1517,1428,1460,1435
8,Utah,48445,2257,2207,2228,2252
9,Oregon,24421,1792,1731,1724,1702
10,Florida,593286,25672,18675,18779,18500
11,New York,428512,4430,4431,4424,4428
12,Rhode Island,21022,634,611,598,589
13,Georgia,249630,13805,9810,6129,3234
14,New Hampshire,7071,155,165,176,187
15,North Carolina,157370,8336,8429,8407,8542
16,New Jersey,188817,2455,2157,2353,2118
17,Colorado,54211,1231,1186,1321,1796
18,Maryland,102899,3790,3658,4000,4376
19,Nevada,64433,2786,1860,971,429
20,Tennessee,140844,8317,6672,5672,4952
21,Hawaii,6072,2353,3336,4493,6005
22,Indiana,84317,4432,3594,2309,1618
23,Kentucky,42265,4454,4663,4750,4959
24,Minnesota,68133,3367,3105,3029,3167
25,Oklahoma,51746,2688,1737,976,176
26,Pennsylvania,132417,4760,4725,4762,4799
27,South Carolina,110378,2899,1507,825,387
28,District of Columbia,13469,NaN,NaN,NaN,NaN
29,Kansas,36895,3641,3714,3819,3918
30,Missouri,73623,5504,5206,4824,3663
31,Vermont,1541,43,43,43,42
32,Virginia,110857,4741,4442,4230,4541
33,Connecticut,51519,595,519,532,521
34,Iowa,55331,3474,3350,3235,3168
35,Louisiana,141720,2349,831,526,1167
36,Ohio,113046,5605,5111,4739,4741
37,Michigan,104618,4033,4033,4033,4033
38,South Dakota,10884,544,550,536,516
39,Arkansas,55652,2986,2616,2315,2350
40,Delaware,16770,712,723,728,716
41,Mississippi,76323,5026,4236,4020,4155
42,New Mexico,24095,927,990,1071,1157
43,North Dakota,9474,1229,1306,1400,1518
44,Wyoming,3524,292,272,283,292
45,Alaska,4588,452,400,399,373
46,Maine,4286,165,186,194,186
47,Alabama,113632,5592,4756,4654,4630
48,Idaho,29364,2151,1987,1681,1503
49,Montana,6216,617,522,460,395
50,Puerto Rico,28846,NaN,NaN,NaN,NaN
51,Virgin Islands,932,NaN,NaN,NaN,NaN
52,Guam,767,NaN,NaN,NaN,NaN
53,West Virginia,9077,747,723,702,657
54,Northern Mariana Islands,54,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
